time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3795240_c,3795240_h,3795240_r,3795240_s,3795241_c,3795241_h,3795241_r,3795241_s,3795242_c,3795242_h,3795242_r,3795242_s,3795243_c,3795243_h,3795243_r,3795243_s
2023-06-01 08:05:00,0.0,25.0,21.1,23.700000000000003,25.9,25.9,[25.9],1.0,25.0,23.6,23.0,1.0,24.7,24.5,24.0,1.0,24.0,24.3,24.0,1.0,21.1,24.5,24.0
2023-06-01 08:10:00,0.0,24.8,21.1,23.525,25.9,25.9,[25.9],1.0,24.2,23.5,23.0,1.0,24.8,24.7,24.0,1.0,24.0,24.6,24.0,1.0,21.1,24.4,24.0
2023-06-01 08:15:00,0.0,24.9,21.0,23.55,25.9,25.9,[25.9],1.0,24.2,23.3,23.0,1.0,24.9,24.9,24.0,1.0,24.1,24.6,24.0,1.0,21.0,24.4,24.0
2023-06-01 08:20:00,0.0,25.0,21.0,23.425,26.0,26.0,[26.0],1.0,23.6,23.3,23.0,1.0,25.0,25.1,24.0,1.0,24.1,24.5,24.0,1.0,21.0,24.4,24.0
2023-06-01 08:25:00,0.0,25.1,21.0,23.575,25.9,25.9,[25.9],1.0,24.2,23.4,23.0,1.0,25.1,24.7,24.0,1.0,24.0,24.5,24.0,1.0,21.0,24.3,24.0
2023-06-01 08:30:00,0.0,25.0,21.0,23.625,25.8,25.8,[25.8],1.0,24.5,23.4,23.0,1.0,25.0,24.1,24.0,1.0,24.0,24.1,24.0,1.0,21.0,24.4,24.0
2023-06-01 08:35:00,0.0,24.9,20.9,23.55,25.8,25.8,[25.8],1.0,24.5,23.4,23.0,1.0,24.9,23.9,24.0,1.0,23.9,23.4,24.0,1.0,20.9,24.2,24.0
2023-06-01 08:40:00,0.0,25.0,20.9,23.625,25.8,25.8,[25.8],1.0,25.0,23.5,23.0,1.0,24.7,23.8,24.0,1.0,23.9,23.4,24.0,1.0,20.9,24.2,24.0
2023-06-01 08:45:00,0.0,25.1,20.9,23.575000000000003,25.8,25.8,[25.8],1.0,25.1,23.5,23.0,1.0,24.5,23.8,24.0,1.0,23.8,23.2,24.0,1.0,20.9,24.2,24.0
2023-06-01 08:50:00,0.0,25.2,20.9,23.575,25.8,25.8,[25.8],1.0,25.2,23.4,23.0,1.0,24.4,23.6,24.0,1.0,23.8,23.1,24.0,1.0,20.9,24.2,24.0
2023-06-01 08:55:00,0.0,25.2,20.9,23.55,25.8,25.8,[25.8],1.0,25.2,23.4,23.0,1.0,24.3,23.6,24.0,1.0,23.8,23.2,24.0,1.0,20.9,24.1,24.0
2023-06-01 09:00:00,0.0,25.5,20.9,23.65,25.8,25.8,[25.8],1.0,25.5,23.5,23.0,1.0,24.4,23.9,24.0,1.0,23.8,23.7,24.0,1.0,20.9,24.1,24.0
2023-06-01 09:05:00,0.0,,,,,,,1.0,,23.5,23.0,1.0,,24.3,24.0,1.0,,24.4,24.0,1.0,,24.5,24.0
2023-06-01 09:10:00,0.0,25.2,21.0,23.625,26.0,26.0,[26.0],1.0,25.2,23.7,23.0,1.0,24.5,24.5,24.0,1.0,23.8,24.8,24.0,1.0,21.0,24.5,24.0
2023-06-01 09:15:00,0.0,24.6,21.0,23.450000000000003,25.9,25.9,[25.9],1.0,24.3,23.5,23.0,1.0,24.6,24.8,24.0,1.0,23.9,24.9,24.0,1.0,21.0,24.6,24.0
2023-06-01 09:20:00,0.0,25.0,21.0,23.425,26.0,26.0,[26.0],1.0,23.7,23.3,23.0,1.0,25.0,25.1,24.0,1.0,24.0,24.9,24.0,1.0,21.0,24.5,24.0
2023-06-01 09:25:00,0.0,25.1,21.0,23.425,25.9,25.9,[25.9],1.0,23.7,23.3,23.0,1.0,25.1,25.0,24.0,1.0,23.9,24.7,24.0,1.0,21.0,24.6,24.0
2023-06-01 09:30:00,0.0,25.1,21.0,23.525,25.9,25.9,[25.9],1.0,24.2,23.2,23.0,1.0,25.1,24.5,24.0,1.0,23.8,24.4,24.0,1.0,21.0,24.3,24.0
2023-06-01 09:35:00,0.0,25.0,21.0,23.6,25.8,25.8,[25.8],1.0,24.6,23.4,23.0,1.0,25.0,23.8,24.0,1.0,23.8,23.9,24.0,1.0,21.0,24.4,24.0
2023-06-01 09:40:00,0.0,24.8,21.0,23.6,25.8,25.8,[25.8],1.0,24.8,23.4,23.0,1.0,24.8,23.8,24.0,1.0,23.8,23.6,24.0,1.0,21.0,24.3,24.0
2023-06-01 09:45:00,0.0,25.0,21.0,23.625,25.8,25.8,[25.8],1.0,25.0,23.4,23.0,1.0,24.8,23.7,24.0,1.0,23.7,23.4,24.0,1.0,21.0,24.4,24.0
2023-06-01 09:50:00,0.0,24.7,20.9,23.450000000000003,25.8,25.8,[25.8],1.0,24.7,23.4,23.0,1.0,24.5,23.7,24.0,1.0,23.7,23.2,24.0,1.0,20.9,24.2,24.0
2023-06-01 09:55:00,0.0,24.7,21.0,23.5,25.8,25.8,[25.8],1.0,24.7,23.3,23.0,1.0,24.5,23.7,24.0,1.0,23.8,23.5,24.0,1.0,21.0,24.2,24.0
2023-06-01 10:00:00,0.0,24.6,21.0,23.325,25.8,25.8,[25.8],1.0,23.9,23.2,23.0,1.0,24.6,24.4,24.0,1.0,23.8,24.0,24.0,1.0,21.0,24.3,24.0
2023-06-01 10:05:00,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:10:00,0.0,24.9,21.1,23.65,25.8,25.8,[25.8],1.0,24.7,23.4,23.0,1.0,24.9,24.5,24.0,1.0,23.9,24.8,24.0,1.0,21.1,24.7,24.0
2023-06-01 10:15:00,0.0,25.2,21.2,23.85,25.9,25.9,[25.9],1.0,25.0,23.5,23.0,1.0,25.2,23.5,24.0,1.0,24.0,25.2,24.0,1.0,21.2,24.9,24.0
2023-06-01 10:20:00,0.0,25.5,21.2,24.000000000000004,26.0,26.0,[26.0],1.0,25.2,23.7,23.0,1.0,25.5,23.5,24.0,1.0,24.1,25.2,24.0,1.0,21.2,24.9,24.0
2023-06-01 10:25:00,0.0,25.7,21.3,24.125,26.0,26.0,[26.0],1.0,25.4,23.7,23.0,1.0,25.7,23.5,24.0,1.0,24.1,25.4,24.0,1.0,21.3,24.9,24.0
2023-06-01 10:30:00,0.0,25.8,21.3,24.2,26.1,26.1,[26.1],1.0,25.6,23.8,23.0,1.0,25.8,23.7,24.0,1.0,24.1,25.4,24.0,1.0,21.3,25.0,24.0
2023-06-01 10:35:00,0.0,25.9,21.3,24.075,26.1,26.1,[26.1],1.0,25.0,23.6,23.0,1.0,25.9,23.7,24.0,1.0,24.1,25.5,24.0,1.0,21.3,25.0,24.0
2023-06-01 10:40:00,0.0,25.9,21.4,23.925,26.3,26.3,[26.3],1.0,24.2,23.6,23.0,1.0,25.9,23.7,24.0,1.0,24.2,25.5,24.0,1.0,21.4,25.0,24.0
2023-06-01 10:45:00,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:50:00,0.0,25.8,21.4,23.700000000000003,26.0,26.0,[26.0],1.0,23.2,23.4,23.0,1.0,25.8,23.7,24.0,1.0,24.4,25.5,24.0,1.0,21.4,25.0,24.0
2023-06-01 10:55:00,0.0,25.9,21.4,23.85,26.0,26.0,[26.0],1.0,23.5,23.3,23.0,1.0,25.9,23.7,24.0,1.0,24.6,25.1,24.0,1.0,21.4,25.1,24.0
2023-06-01 11:00:00,0.0,25.9,21.4,24.025,26.1,26.1,[26.1],1.0,24.1,23.5,23.0,1.0,25.9,23.8,24.0,1.0,24.7,25.4,24.0,1.0,21.4,25.1,24.0
2023-06-01 11:05:00,0.0,26.0,21.4,24.125,26.2,26.2,[26.2],1.0,24.4,23.5,23.0,1.0,26.0,23.8,24.0,1.0,24.7,25.5,24.0,1.0,21.4,25.1,24.0
2023-06-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:20:00,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:25:00,0.0,26.1,21.4,23.85,26.1,26.1,[26.1],1.0,23.1,23.5,23.0,1.0,26.1,23.8,24.0,1.0,24.8,25.4,24.0,1.0,21.4,25.2,24.0
2023-06-01 11:30:00,0.0,26.1,21.4,24.125,26.1,26.1,[26.1],1.0,24.2,23.5,23.0,1.0,26.1,23.8,24.0,1.0,24.8,25.5,24.0,1.0,21.4,25.0,24.0
2023-06-01 11:35:00,0.0,26.2,21.5,24.3,26.1,26.1,[26.1],1.0,24.6,23.5,23.0,1.0,26.2,23.8,24.0,1.0,24.9,25.6,24.0,1.0,21.5,25.2,24.0
2023-06-01 11:40:00,0.0,26.2,21.5,24.375,26.2,26.2,[26.2],1.0,24.9,23.6,23.0,1.0,26.2,24.0,24.0,1.0,24.9,25.7,24.0,1.0,21.5,25.2,24.0
2023-06-01 11:45:00,0.0,26.3,21.5,24.4,26.3,26.3,[26.3],1.0,24.9,23.6,23.0,1.0,26.3,24.1,24.0,1.0,24.9,25.6,24.0,1.0,21.5,25.2,24.0
2023-06-01 11:50:00,0.0,26.3,21.5,24.450000000000003,26.3,26.3,[26.3],1.0,25.1,23.6,23.0,1.0,26.3,24.1,24.0,1.0,24.9,25.7,24.0,1.0,21.5,25.3,24.0
2023-06-01 11:55:00,0.0,26.3,21.6,24.475,26.2,26.2,[26.2],1.0,25.1,23.7,23.0,1.0,26.3,24.1,24.0,1.0,24.9,25.8,24.0,1.0,21.6,25.3,24.0
2023-06-01 12:00:00,0.0,26.3,21.5,24.1,26.2,26.2,[26.2],1.0,23.6,23.6,23.0,1.0,26.3,24.1,24.0,1.0,25.0,25.7,24.0,1.0,21.5,25.3,24.0
2023-06-01 12:05:00,0.0,26.3,21.5,24.0,26.1,26.1,[26.1],1.0,23.2,23.6,23.0,1.0,26.3,24.1,24.0,1.0,25.0,25.7,24.0,1.0,21.5,25.2,24.0
2023-06-01 12:10:00,0.0,26.3,21.5,24.0,26.2,26.2,[26.2],1.0,23.2,23.5,23.0,1.0,26.3,24.0,24.0,1.0,25.0,25.6,24.0,1.0,21.5,25.3,24.0
2023-06-01 12:15:00,0.0,26.3,21.5,24.075,26.2,26.2,[26.2],1.0,23.5,23.5,23.0,1.0,26.3,24.0,24.0,1.0,25.0,25.5,24.0,1.0,21.5,25.2,24.0
2023-06-01 12:20:00,0.0,26.3,21.5,24.075,26.2,26.2,[26.2],1.0,23.5,23.5,23.0,1.0,26.3,24.0,24.0,1.0,25.0,25.6,24.0,1.0,21.5,25.3,24.0
2023-06-01 12:25:00,0.0,26.3,21.6,24.325000000000003,26.1,26.1,[26.1],1.0,24.4,23.6,23.0,1.0,26.3,24.1,24.0,1.0,25.0,25.8,24.0,1.0,21.6,25.2,24.0
2023-06-01 12:30:00,0.0,26.3,21.6,24.125,26.1,26.1,[26.1],1.0,23.6,23.5,23.0,1.0,26.3,24.0,24.0,1.0,25.0,25.6,24.0,1.0,21.6,25.0,24.0
2023-06-01 12:35:00,0.0,26.2,21.5,23.6,26.1,26.1,[26.1],1.0,23.1,23.5,23.0,1.0,26.2,23.7,24.0,1.0,23.6,25.4,24.0,1.0,21.5,24.8,24.0
2023-06-01 12:40:00,0.0,26.2,21.4,23.475,26.1,26.1,[26.1],1.0,23.1,23.4,23.0,1.0,26.2,23.7,24.0,1.0,23.2,25.2,24.0,1.0,21.4,24.7,24.0
2023-06-01 12:45:00,0.0,26.2,21.4,23.525,26.0,26.0,[26.0],1.0,23.6,23.4,23.0,1.0,26.2,23.5,24.0,1.0,22.9,25.1,24.0,1.0,21.4,24.7,24.0
2023-06-01 12:50:00,0.0,26.2,21.3,23.575,26.0,26.0,[26.0],1.0,24.1,23.5,23.0,1.0,26.2,23.5,24.0,1.0,22.7,25.1,24.0,1.0,21.3,24.7,24.0
2023-06-01 12:55:00,0.0,26.1,21.3,23.6,26.0,26.0,[26.0],1.0,24.5,23.4,23.0,1.0,26.1,23.4,24.0,1.0,22.5,25.1,24.0,1.0,21.3,24.6,24.0
2023-06-01 13:00:00,0.0,26.0,21.2,23.6,26.1,26.1,[26.1],1.0,24.8,23.5,23.0,1.0,26.0,23.3,24.0,1.0,22.4,25.1,24.0,1.0,21.2,24.5,24.0
2023-06-01 13:05:00,0.0,25.9,21.2,23.6,26.1,26.1,[26.1],1.0,25.0,23.5,23.0,1.0,25.9,23.4,24.0,1.0,22.3,25.1,24.0,1.0,21.2,24.5,24.0
2023-06-01 13:10:00,0.0,25.9,21.2,23.6,26.1,26.1,[26.1],1.0,25.2,23.6,23.0,1.0,25.9,23.4,24.0,1.0,22.1,25.0,24.0,1.0,21.2,24.4,24.0
2023-06-01 13:15:00,0.0,25.9,21.2,23.625,26.1,26.1,[26.1],1.0,25.4,23.6,23.0,1.0,25.9,23.4,24.0,1.0,22.0,25.0,24.0,1.0,21.2,24.4,24.0
2023-06-01 13:20:00,0.0,25.9,21.2,23.625,26.1,26.1,[26.1],1.0,25.4,23.7,23.0,1.0,25.9,23.4,24.0,1.0,22.0,25.0,24.0,1.0,21.2,24.3,24.0
2023-06-01 13:25:00,0.0,25.9,21.2,23.25,26.0,26.0,[26.0],1.0,24.0,23.6,23.0,1.0,25.9,23.3,24.0,1.0,21.9,24.8,24.0,1.0,21.2,24.4,24.0
2023-06-01 13:30:00,0.0,25.8,21.2,23.1,26.0,26.0,[26.0],1.0,23.5,23.4,23.0,1.0,25.8,23.3,24.0,1.0,21.9,24.8,24.0,1.0,21.2,24.2,24.0
2023-06-01 13:35:00,0.0,25.8,21.2,23.0,26.0,26.0,[26.0],1.0,23.2,23.3,23.0,1.0,25.8,23.2,24.0,1.0,21.8,24.7,24.0,1.0,21.2,24.3,24.0
2023-06-01 13:40:00,0.0,25.8,21.2,23.0,26.0,26.0,[26.0],1.0,23.2,23.4,23.0,1.0,25.8,23.2,24.0,1.0,21.8,24.8,24.0,1.0,21.2,24.2,24.0
2023-06-01 13:45:00,0.0,25.8,21.1,23.25,26.0,26.0,[26.0],1.0,24.3,23.4,23.0,1.0,25.8,23.2,24.0,1.0,21.8,24.8,24.0,1.0,21.1,24.2,24.0
2023-06-01 13:50:00,0.0,25.8,21.1,23.325000000000003,26.0,26.0,[26.0],1.0,24.6,23.4,23.0,1.0,25.8,23.1,24.0,1.0,21.8,24.9,24.0,1.0,21.1,24.2,24.0
2023-06-01 13:55:00,0.0,,,,26.0,26.0,[26.0],1.0,,23.5,23.0,1.0,,23.2,24.0,1.0,,24.6,24.0,1.0,,24.2,24.0
2023-06-01 14:00:00,0.0,25.7,21.1,22.975,25.9,25.9,[25.9],1.0,23.4,23.3,23.0,1.0,25.7,23.2,24.0,1.0,21.7,24.7,24.0,1.0,21.1,24.1,24.0
2023-06-01 14:05:00,0.0,25.7,21.1,22.9,25.9,25.9,[25.9],1.0,23.1,23.2,23.0,1.0,25.7,23.1,24.0,1.0,21.7,24.6,24.0,1.0,21.1,24.0,24.0
2023-06-01 14:10:00,0.0,25.7,21.1,23.05,25.9,25.9,[25.9],1.0,23.7,23.4,23.0,1.0,25.7,23.2,24.0,1.0,21.7,24.6,24.0,1.0,21.1,24.0,24.0
2023-06-01 14:15:00,0.0,25.7,21.1,23.175,25.9,25.9,[25.9],1.0,24.2,23.4,23.0,1.0,25.7,23.2,24.0,1.0,21.7,24.6,24.0,1.0,21.1,24.0,24.0
2023-06-01 14:20:00,0.0,25.7,21.1,23.15,25.9,25.9,[25.9],1.0,24.2,23.5,23.0,1.0,25.7,23.1,24.0,1.0,21.6,24.7,24.0,1.0,21.1,24.1,24.0
2023-06-01 14:25:00,0.0,25.7,21.0,23.3,25.9,25.9,[25.9],1.0,24.9,23.5,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.7,24.0,1.0,21.0,24.1,24.0
2023-06-01 14:30:00,0.0,25.7,21.0,23.35,26.0,26.0,[26.0],1.0,25.1,23.6,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.7,24.0,1.0,21.0,24.1,24.0
2023-06-01 14:35:00,0.0,25.7,21.0,23.35,26.0,26.0,[26.0],1.0,25.1,23.7,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.6,24.0,1.0,21.0,24.1,24.0
2023-06-01 14:40:00,0.0,25.7,21.0,23.375,26.0,26.0,[26.0],1.0,25.2,23.7,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.7,24.0,1.0,21.0,24.1,24.0
2023-06-01 14:45:00,0.0,25.7,21.0,23.15,26.0,26.0,[26.0],1.0,24.3,23.6,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.8,24.0,1.0,21.0,24.0,24.0
2023-06-01 14:50:00,0.0,25.7,20.9,22.975,26.0,26.0,[26.0],1.0,23.7,23.5,23.0,1.0,25.7,23.1,24.0,1.0,21.6,24.5,24.0,1.0,20.9,23.9,24.0
2023-06-01 14:55:00,0.0,25.7,20.9,22.85,25.9,25.9,[25.9],1.0,23.3,23.3,23.0,1.0,25.7,23.3,24.0,1.0,21.5,24.5,24.0,1.0,20.9,23.8,24.0
2023-06-01 15:00:00,0.0,25.8,20.9,22.85,25.9,25.9,[25.9],1.0,23.2,23.3,23.0,1.0,25.8,23.1,24.0,1.0,21.5,24.5,24.0,1.0,20.9,23.8,24.0
2023-06-01 15:05:00,0.0,25.8,20.9,23.0,25.8,25.8,[25.8],1.0,23.8,23.4,23.0,1.0,25.8,23.0,24.0,1.0,21.5,24.7,24.0,1.0,20.9,23.8,24.0
2023-06-01 15:10:00,0.0,25.8,21.0,23.125,25.9,25.9,[25.9],1.0,24.2,23.5,23.0,1.0,25.8,23.1,24.0,1.0,21.5,24.8,24.0,1.0,21.0,23.8,24.0
2023-06-01 15:15:00,0.0,25.8,20.9,23.125,25.9,25.9,[25.9],1.0,24.2,23.6,23.0,1.0,25.8,23.0,24.0,1.0,21.6,24.7,24.0,1.0,20.9,23.9,24.0
2023-06-01 15:20:00,0.0,25.8,20.9,23.125,25.8,25.8,[25.8],1.0,24.2,23.5,23.0,1.0,25.8,23.1,24.0,1.0,21.6,24.7,24.0,1.0,20.9,23.9,24.0
2023-06-01 15:25:00,0.0,25.7,20.9,22.950000000000003,25.8,25.8,[25.8],1.0,23.6,23.5,23.0,1.0,25.7,23.1,24.0,1.0,21.6,24.6,24.0,1.0,20.9,24.0,24.0
2023-06-01 15:30:00,0.0,25.7,21.2,22.9,25.9,25.9,[25.9],1.0,23.1,23.5,23.0,1.0,25.7,23.2,24.0,1.0,21.6,24.5,24.0,1.0,21.2,23.8,24.0
2023-06-01 15:35:00,0.0,25.7,21.4,23.075000000000003,25.9,25.9,[25.9],1.0,23.6,23.3,23.0,1.0,25.7,23.3,24.0,1.0,21.6,24.6,24.0,1.0,21.4,24.0,24.0
2023-06-01 15:40:00,0.0,25.7,21.4,23.225,25.9,25.9,[25.9],1.0,24.1,23.5,23.0,1.0,25.7,23.3,24.0,1.0,21.7,24.7,24.0,1.0,21.4,24.4,24.0
2023-06-01 15:45:00,0.0,25.7,21.7,23.425,25.9,25.9,[25.9],1.0,24.5,23.5,23.0,1.0,25.7,23.4,24.0,1.0,21.7,24.7,24.0,1.0,21.8,24.9,24.0
2023-06-01 15:50:00,0.0,25.7,21.7,23.5,25.9,25.9,[25.9],1.0,24.8,23.5,23.0,1.0,25.7,23.3,24.0,1.0,21.7,24.7,24.0,1.0,21.8,25.0,24.0
2023-06-01 15:55:00,0.0,25.7,21.5,23.5,25.8,25.8,[25.8],1.0,25.1,23.7,23.0,1.0,25.7,23.4,24.0,1.0,21.7,24.9,24.0,1.0,21.5,24.5,24.0
2023-06-01 16:00:00,0.0,25.7,21.4,23.525,25.9,25.9,[25.9],1.0,25.3,23.8,23.0,1.0,25.7,23.4,24.0,1.0,21.7,24.8,24.0,1.0,21.4,24.3,24.0
2023-06-01 16:05:00,0.0,25.8,21.4,23.6,25.9,25.9,[25.9],1.0,25.5,23.8,23.0,1.0,25.8,23.4,24.0,1.0,21.7,24.8,24.0,1.0,21.4,24.2,24.0
2023-06-01 16:10:00,0.0,25.6,21.4,23.55,25.9,25.9,[25.9],1.0,25.5,23.7,23.0,1.0,25.6,23.0,24.0,1.0,21.7,24.7,24.0,1.0,21.4,24.0,24.0
2023-06-01 16:15:00,0.0,25.5,21.3,23.075,25.9,25.9,[25.9],1.0,23.9,23.6,23.0,1.0,25.5,23.1,24.0,1.0,21.6,24.6,24.0,1.0,21.3,24.0,24.0
2023-06-01 16:20:00,0.0,25.5,21.6,23.15,25.9,25.9,[25.9],1.0,23.9,23.6,23.0,1.0,25.5,23.2,24.0,1.0,21.6,24.4,24.0,1.0,21.6,24.2,24.0
2023-06-01 16:25:00,0.0,25.3,21.6,23.05,25.9,25.9,[25.9],1.0,23.5,23.4,23.0,1.0,25.3,23.2,24.0,1.0,21.6,24.5,24.0,1.0,21.8,24.7,24.0
2023-06-01 16:30:00,0.0,25.2,21.7,23.05,25.9,25.9,[25.9],1.0,23.3,23.4,23.0,1.0,25.2,23.5,24.0,1.0,21.7,24.5,24.0,1.0,22.0,25.1,24.0
2023-06-01 16:35:00,0.0,25.0,21.6,22.95,25.8,25.8,[25.8],1.0,23.4,23.4,23.0,1.0,25.0,23.4,24.0,1.0,21.6,24.6,24.0,1.0,21.8,24.7,24.0
2023-06-01 16:40:00,0.0,25.0,21.6,23.1,25.8,25.8,[25.8],1.0,24.2,23.5,23.0,1.0,25.0,23.3,24.0,1.0,21.6,24.6,24.0,1.0,21.6,24.5,24.0
2023-06-01 16:45:00,0.0,25.0,21.6,23.1,25.9,25.9,[25.9],1.0,24.2,23.6,23.0,1.0,25.0,23.4,24.0,1.0,21.6,24.7,24.0,1.0,21.6,24.3,24.0
2023-06-01 16:50:00,0.0,25.1,21.5,23.0,25.9,25.9,[25.9],1.0,23.8,23.6,23.0,1.0,25.1,23.4,24.0,1.0,21.6,24.5,24.0,1.0,21.5,24.2,24.0
2023-06-01 16:55:00,0.0,25.1,21.4,22.875,25.9,25.9,[25.9],1.0,23.5,23.5,23.0,1.0,25.1,23.3,24.0,1.0,21.5,24.6,24.0,1.0,21.4,23.9,24.0
2023-06-01 17:00:00,0.0,25.1,21.6,23.000000000000004,25.9,25.9,[25.9],1.0,23.6,23.4,23.0,1.0,25.1,23.3,24.0,1.0,21.6,24.5,24.0,1.0,21.7,24.1,24.0
2023-06-01 17:05:00,0.0,25.1,21.6,23.050000000000004,25.9,25.9,[25.9],1.0,23.6,23.4,23.0,1.0,25.1,23.4,24.0,1.0,21.6,24.4,24.0,1.0,21.9,24.7,24.0
2023-06-01 17:10:00,0.0,25.0,21.6,23.175,26.0,26.0,[26.0],1.0,24.1,23.4,23.0,1.0,25.0,23.4,24.0,1.0,21.6,24.5,24.0,1.0,22.0,25.1,24.0
2023-06-01 17:15:00,0.0,25.0,21.6,23.2,25.9,25.9,[25.9],1.0,24.5,23.4,23.0,1.0,25.0,23.4,24.0,1.0,21.6,24.5,24.0,1.0,21.7,24.7,24.0
2023-06-01 17:20:00,0.0,24.9,21.6,23.15,25.8,25.8,[25.8],1.0,24.5,23.5,23.0,1.0,24.9,23.3,24.0,1.0,21.6,24.7,24.0,1.0,21.6,24.4,24.0
2023-06-01 17:25:00,0.0,25.0,21.5,23.25,25.9,25.9,[25.9],1.0,25.0,23.7,23.0,1.0,24.9,23.5,24.0,1.0,21.6,24.5,24.0,1.0,21.5,24.2,24.0
2023-06-01 17:30:00,0.0,25.2,21.4,23.275,25.9,25.9,[25.9],1.0,25.2,23.7,23.0,1.0,25.0,23.5,24.0,1.0,21.5,24.6,24.0,1.0,21.4,24.1,24.0
2023-06-01 17:35:00,0.0,25.4,21.4,23.35,26.0,26.0,[26.0],1.0,25.4,23.7,23.0,1.0,25.1,23.4,24.0,1.0,21.5,24.5,24.0,1.0,21.4,24.1,24.0
2023-06-01 17:40:00,0.0,25.5,21.4,23.375,26.1,26.1,[26.1],1.0,25.5,23.8,23.0,1.0,25.1,23.5,24.0,1.0,21.5,24.5,24.0,1.0,21.4,24.0,24.0
2023-06-01 17:45:00,0.0,25.1,21.5,23.200000000000003,26.1,26.1,[26.1],1.0,24.6,23.7,23.0,1.0,25.1,23.4,24.0,1.0,21.5,24.6,24.0,1.0,21.6,24.1,24.0
2023-06-01 17:50:00,0.0,25.1,21.6,23.075,26.1,26.1,[26.1],1.0,23.9,23.5,23.0,1.0,25.1,23.5,24.0,1.0,21.6,24.5,24.0,1.0,21.7,24.3,24.0
2023-06-01 17:55:00,0.0,25.1,21.6,23.1,26.1,26.1,[26.1],1.0,23.9,23.5,23.0,1.0,25.1,23.4,24.0,1.0,21.6,24.5,24.0,1.0,21.8,24.4,24.0
2023-06-01 18:00:00,0.0,25.0,21.9,23.1,26.0,26.0,[26.0],1.0,23.6,23.4,23.0,1.0,25.0,23.4,24.0,1.0,21.9,24.5,24.0,1.0,21.9,24.8,24.0
2023-06-01 18:05:00,0.0,24.9,21.9,23.075000000000003,26.0,26.0,[26.0],1.0,23.6,23.2,23.0,1.0,24.9,23.4,24.0,1.0,21.9,24.6,24.0,1.0,21.9,25.2,24.0
2023-06-01 18:10:00,0.0,24.9,21.6,23.15,26.0,26.0,[26.0],1.0,24.4,23.3,23.0,1.0,24.9,23.4,24.0,1.0,21.6,24.6,24.0,1.0,21.7,24.7,24.0
2023-06-01 18:15:00,0.0,24.9,21.6,23.2,25.9,25.9,[25.9],1.0,24.7,23.4,23.0,1.0,24.9,23.4,24.0,1.0,21.6,24.6,24.0,1.0,21.6,24.4,24.0
2023-06-01 18:20:00,0.0,24.9,21.4,23.0,26.0,26.0,[26.0],1.0,24.1,23.4,23.0,1.0,24.9,23.3,24.0,1.0,21.6,24.6,24.0,1.0,21.4,24.3,24.0
2023-06-01 18:25:00,0.0,25.0,21.4,22.9,26.0,26.0,[26.0],1.0,23.6,23.3,23.0,1.0,25.0,23.2,24.0,1.0,21.6,24.6,24.0,1.0,21.4,23.8,24.0
2023-06-01 18:30:00,0.0,25.1,21.4,22.950000000000003,26.0,26.0,[26.0],1.0,23.7,23.2,23.0,1.0,25.1,23.3,24.0,1.0,21.6,24.6,24.0,1.0,21.4,24.0,24.0
2023-06-01 18:35:00,0.0,25.1,21.6,23.05,26.0,26.0,[26.0],1.0,23.7,23.3,23.0,1.0,25.1,23.4,24.0,1.0,21.6,24.4,24.0,1.0,21.8,24.7,24.0
2023-06-01 18:40:00,0.0,25.0,21.7,23.175,26.1,26.1,[26.1],1.0,24.2,23.2,23.0,1.0,25.0,23.4,24.0,1.0,21.7,24.6,24.0,1.0,21.8,25.1,24.0
2023-06-01 18:45:00,0.0,24.9,21.7,23.275,26.0,26.0,[26.0],1.0,24.5,23.5,23.0,1.0,24.9,23.3,24.0,1.0,21.7,24.6,24.0,1.0,22.0,24.7,24.0
2023-06-01 18:50:00,0.0,24.9,21.6,23.15,26.0,26.0,[26.0],1.0,24.5,23.5,23.0,1.0,24.9,23.4,24.0,1.0,21.6,24.6,24.0,1.0,21.6,24.4,24.0
2023-06-01 18:55:00,0.0,25.1,21.5,23.3,26.0,26.0,[26.0],1.0,25.1,23.5,23.0,1.0,25.0,23.3,24.0,1.0,21.6,24.5,24.0,1.0,21.5,24.1,24.0
2023-06-01 19:00:00,0.0,25.3,21.6,23.425000000000004,26.1,26.1,[26.1],1.0,25.3,23.5,23.0,1.0,25.1,23.3,24.0,1.0,21.7,24.6,24.0,1.0,21.6,23.9,24.0
2023-06-01 19:05:00,0.0,25.3,21.7,23.475,26.1,26.1,[26.1],1.0,25.3,23.6,23.0,1.0,25.1,23.5,24.0,1.0,21.8,24.6,24.0,1.0,21.7,24.2,24.0
