time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1510225_c,1510225_h,1510225_r,1510225_s,1510226_c,1510226_h,1510226_r,1510226_s,1510227_c,1510227_h,1510227_r,1510227_s
2023-06-01 06:30:00,27.9,30.2,22.4,26.466666666666665,25.425,26.7,"[24.7, 25.1, 26.7, 25.2]",1.0,30.2,25.2,25.0,1.0,22.4,27.1,26.0,1.0,26.8,26.7,26.0
2023-06-01 06:35:00,27.9,29.9,22.3,26.33333333333333,25.35,26.6,"[24.7, 24.9, 26.6, 25.2]",1.0,29.9,25.0,25.0,1.0,22.3,27.1,26.0,1.0,26.8,26.7,26.0
2023-06-01 06:40:00,27.9,29.7,22.2,26.23333333333333,25.45,26.6,"[24.7, 25.3, 26.6, 25.2]",1.0,29.7,25.9,25.0,1.0,22.2,27.1,26.0,1.0,26.8,27.2,26.0
2023-06-01 06:45:00,27.9,29.9,22.3,26.366666666666664,25.575,26.7,"[24.8, 25.5, 26.7, 25.3]",1.0,29.9,25.5,25.0,1.0,22.3,27.0,26.0,1.0,26.9,26.9,26.0
2023-06-01 06:50:00,27.9,30.2,22.3,26.46666666666667,25.45,26.7,"[24.7, 25.2, 26.7, 25.2]",1.0,30.2,25.3,25.0,1.0,22.3,27.1,26.0,1.0,26.9,26.8,26.0
2023-06-01 06:55:00,27.9,30.1,22.3,26.433333333333337,25.4,26.7,"[24.7, 25.1, 26.7, 25.1]",1.0,30.1,25.3,25.0,1.0,22.3,27.1,26.0,1.0,26.9,26.8,26.0
2023-06-01 07:00:00,27.9,29.9,22.3,26.33333333333333,25.525,26.7,"[24.7, 25.5, 26.7, 25.2]",1.0,29.9,25.6,25.0,1.0,22.3,27.2,26.0,1.0,26.8,27.2,26.0
2023-06-01 07:05:00,27.9,30.1,22.4,26.46666666666667,25.65,26.8,"[24.8, 25.5, 26.8, 25.5]",1.0,30.1,26.0,26.0,1.0,22.4,27.5,27.0,1.0,26.9,27.1,27.0
2023-06-01 07:10:00,27.9,30.3,22.6,26.633333333333336,26.15,27.1,"[25.0, 26.2, 27.1, 26.3]",1.0,30.3,26.8,26.0,1.0,22.6,28.1,27.0,1.0,27.0,27.9,27.0
2023-06-01 07:15:00,27.9,30.9,23.7,27.366666666666664,26.25,27.2,"[25.2, 26.5, 27.2, 26.1]",1.0,30.9,26.6,26.0,1.0,23.7,27.7,27.0,1.0,27.5,27.9,27.0
2023-06-01 07:20:00,27.9,31.5,23.8,27.633333333333336,26.025,26.9,"[25.3, 26.0, 26.9, 25.9]",1.0,31.5,25.8,25.0,1.0,23.8,27.6,26.0,1.0,27.6,27.4,26.0
2023-06-01 07:25:00,27.9,31.5,23.5,27.46666666666667,25.2,25.5,"[25.2, 24.7, 25.4, 25.5]",1.0,31.5,25.1,25.0,1.0,23.5,27.4,26.0,1.0,27.4,26.9,26.0
2023-06-01 07:30:00,27.9,31.1,23.1,26.666666666666668,24.6,25.2,"[25.1, 23.8, 24.3, 25.2]",1.0,31.1,25.3,25.0,1.0,23.1,27.1,26.0,1.0,25.8,26.8,26.0
2023-06-01 07:35:00,27.9,30.6,22.8,26.4,24.375,25.1,"[25.1, 23.7, 23.7, 25.0]",1.0,30.6,25.4,25.0,1.0,22.8,27.0,26.0,1.0,25.8,26.9,26.0
2023-06-01 07:40:00,27.9,31.3,22.6,26.4,24.275,25.2,"[25.2, 23.7, 23.3, 24.9]",1.0,31.3,25.4,25.0,1.0,22.6,26.9,26.0,1.0,25.3,26.9,26.0
2023-06-01 07:45:00,27.9,31.7,22.3,26.3,24.225,25.3,"[25.3, 23.7, 23.1, 24.8]",1.0,31.7,25.4,25.0,1.0,22.3,26.8,26.0,1.0,24.9,26.9,26.0
2023-06-01 07:50:00,27.9,31.7,22.3,26.23333333333333,24.175,25.4,"[25.4, 23.6, 22.9, 24.8]",1.0,31.7,25.4,25.0,1.0,22.3,26.8,26.0,1.0,24.7,26.9,26.0
2023-06-01 07:55:00,27.9,32.1,22.1,26.23333333333333,24.1,25.4,"[25.4, 23.6, 22.7, 24.7]",1.0,32.1,25.4,25.0,1.0,22.1,26.7,26.0,1.0,24.5,26.9,26.0
2023-06-01 08:00:00,27.9,32.3,22.1,26.266666666666666,24.05,25.5,"[25.5, 23.5, 22.6, 24.6]",1.0,32.3,25.3,25.0,1.0,22.1,26.6,26.0,1.0,24.4,26.8,26.0
2023-06-01 08:05:00,27.9,32.4,21.9,26.166666666666668,24.025,25.5,"[25.5, 23.5, 22.5, 24.6]",1.0,32.4,25.3,25.0,1.0,21.9,26.8,26.0,1.0,24.2,26.7,26.0
2023-06-01 08:10:00,27.9,32.5,22.0,26.23333333333333,24.525,25.6,"[25.6, 24.1, 23.5, 24.9]",1.0,32.5,25.9,25.0,1.0,22.0,26.9,26.0,1.0,24.2,27.0,26.0
2023-06-01 08:15:00,27.9,32.5,22.5,26.566666666666663,24.925,25.6,"[25.6, 24.7, 24.6, 24.8]",1.0,32.5,25.4,25.0,1.0,22.5,26.8,26.0,1.0,24.7,27.0,26.0
2023-06-01 08:20:00,27.9,32.5,22.5,26.766666666666666,25.075,25.5,"[25.5, 24.7, 25.2, 24.9]",1.0,32.5,25.1,25.0,1.0,22.5,26.7,26.0,1.0,25.3,26.8,26.0
2023-06-01 08:25:00,27.9,31.8,22.3,26.6,25.15,25.6,"[25.3, 24.7, 25.6, 25.0]",1.0,31.8,25.2,25.0,1.0,22.3,26.8,26.0,1.0,25.7,26.8,26.0
2023-06-01 08:30:00,27.9,31.1,22.3,26.46666666666667,25.325000000000003,25.8,"[25.3, 25.1, 25.8, 25.1]",1.0,31.1,25.6,25.0,1.0,22.3,26.9,26.0,1.0,26.0,27.0,26.0
2023-06-01 08:35:00,27.9,31.0,22.2,26.46666666666667,25.3,26.0,"[25.2, 25.0, 26.0, 25.0]",1.0,31.0,25.3,25.0,1.0,22.2,26.7,26.0,1.0,26.2,26.7,26.0
2023-06-01 08:40:00,27.9,30.8,22.2,26.46666666666667,25.3,26.1,"[25.1, 24.9, 26.1, 25.1]",1.0,30.8,25.1,25.0,1.0,22.2,26.8,26.0,1.0,26.4,26.6,26.0
2023-06-01 08:45:00,27.9,30.1,22.2,26.266666666666666,25.175,26.1,"[24.9, 24.7, 26.1, 25.0]",1.0,30.1,25.1,25.0,1.0,22.2,26.7,26.0,1.0,26.5,26.6,26.0
2023-06-01 08:50:00,27.9,30.1,22.2,26.266666666666666,25.275,26.2,"[24.9, 25.0, 26.2, 25.0]",1.0,30.1,25.7,25.0,1.0,22.2,26.9,26.0,1.0,26.5,27.0,26.0
2023-06-01 08:55:00,27.9,30.0,22.2,26.23333333333333,25.425,26.3,"[25.0, 25.4, 26.3, 25.0]",1.0,30.0,25.4,25.0,1.0,22.2,26.9,26.0,1.0,26.5,26.9,26.0
2023-06-01 09:00:00,27.9,30.4,22.3,26.433333333333337,25.375,26.4,"[25.0, 25.2, 26.4, 24.9]",1.0,30.4,25.3,25.0,1.0,22.3,26.9,26.0,1.0,26.6,26.8,26.0
2023-06-01 09:05:00,27.9,30.1,22.3,26.36666666666667,25.325,26.4,"[24.9, 25.0, 26.4, 25.0]",1.0,30.1,25.1,25.0,1.0,22.3,26.8,26.0,1.0,26.7,26.7,26.0
2023-06-01 09:10:00,27.9,30.1,22.3,26.36666666666667,25.4,26.4,"[24.8, 25.2, 26.4, 25.2]",1.0,30.1,25.8,25.0,1.0,22.3,26.9,26.0,1.0,26.7,27.2,26.0
2023-06-01 09:15:00,27.9,30.0,22.3,26.33333333333333,25.55,26.5,"[24.9, 25.5, 26.5, 25.3]",1.0,30.0,25.5,25.0,1.0,22.3,27.0,26.0,1.0,26.7,27.0,26.0
2023-06-01 09:20:00,27.9,30.4,22.4,26.53333333333333,25.475,26.6,"[24.9, 25.2, 26.6, 25.2]",1.0,30.4,25.4,25.0,1.0,22.4,27.1,26.0,1.0,26.8,26.8,26.0
2023-06-01 09:25:00,27.9,30.3,22.4,26.5,25.35,26.5,"[24.8, 25.0, 26.5, 25.1]",1.0,30.3,25.2,25.0,1.0,22.4,27.1,26.0,1.0,26.8,26.7,26.0
2023-06-01 09:30:00,27.9,30.0,22.4,26.4,25.3,26.5,"[24.7, 24.9, 26.5, 25.1]",1.0,30.0,25.0,25.0,1.0,22.4,27.0,26.0,1.0,26.8,26.6,26.0
2023-06-01 09:35:00,27.9,29.8,22.4,26.33333333333333,25.525,26.6,"[24.7, 25.3, 26.6, 25.5]",1.0,29.8,26.1,26.0,1.0,22.4,27.4,27.0,1.0,26.8,27.3,27.0
2023-06-01 09:40:00,27.9,29.9,22.6,26.46666666666667,26.05,26.9,"[25.0, 26.0, 26.9, 26.3]",1.0,29.9,26.7,26.0,1.0,22.6,28.0,27.0,1.0,26.9,27.8,27.0
2023-06-01 09:45:00,27.9,30.7,23.5,27.23333333333333,26.2,27.2,"[25.2, 26.4, 27.2, 26.0]",1.0,30.7,26.4,26.0,1.0,23.5,27.6,27.0,1.0,27.5,27.7,27.0
2023-06-01 09:50:00,27.9,31.4,23.7,27.566666666666663,26.1,27.2,"[25.3, 26.0, 27.2, 25.9]",1.0,31.4,26.1,26.0,1.0,23.7,27.7,27.0,1.0,27.6,27.5,27.0
2023-06-01 09:55:00,27.9,31.2,23.4,27.399999999999995,25.975,26.9,"[25.3, 25.9, 26.9, 25.8]",1.0,31.2,26.0,25.0,1.0,23.4,27.4,26.0,1.0,27.6,27.4,26.0
2023-06-01 10:00:00,27.9,31.2,23.4,27.33333333333333,25.2,25.5,"[25.2, 24.7, 25.4, 25.5]",1.0,31.2,25.1,25.0,1.0,23.4,27.4,26.0,1.0,27.4,27.0,26.0
2023-06-01 10:05:00,27.9,31.0,23.1,26.9,24.725,25.3,"[25.2, 24.0, 24.4, 25.3]",1.0,31.0,25.5,25.0,1.0,23.1,27.2,26.0,1.0,26.6,27.0,26.0
2023-06-01 10:10:00,27.9,30.8,22.7,26.46666666666667,24.5,25.2,"[25.2, 23.9, 23.8, 25.1]",1.0,30.8,25.6,25.0,1.0,22.7,27.0,26.0,1.0,25.9,27.0,26.0
2023-06-01 10:15:00,27.9,31.2,22.7,26.433333333333334,24.45,25.4,"[25.4, 23.9, 23.5, 25.0]",1.0,31.2,25.6,25.0,1.0,22.7,27.0,26.0,1.0,25.4,27.1,26.0
2023-06-01 10:20:00,27.9,31.6,22.6,26.433333333333337,24.35,25.4,"[25.4, 23.9, 23.2, 24.9]",1.0,31.6,25.6,25.0,1.0,22.6,27.0,26.0,1.0,25.1,27.0,26.0
2023-06-01 10:25:00,27.9,32.3,22.5,26.5,24.275,25.5,"[25.5, 23.8, 23.0, 24.8]",1.0,32.3,25.5,25.0,1.0,22.5,26.8,26.0,1.0,24.7,27.0,26.0
2023-06-01 10:30:00,27.9,32.3,22.4,26.466666666666665,24.25,25.6,"[25.6, 23.7, 22.9, 24.8]",1.0,32.3,25.5,25.0,1.0,22.4,26.8,26.0,1.0,24.7,26.9,26.0
2023-06-01 10:35:00,27.9,32.5,22.2,26.4,24.2,25.6,"[25.6, 23.7, 22.8, 24.7]",1.0,32.5,25.6,25.0,1.0,22.2,26.7,26.0,1.0,24.5,26.9,26.0
2023-06-01 10:40:00,28.0,32.6,22.1,26.33333333333333,24.15,25.6,"[25.6, 23.6, 22.7, 24.7]",1.0,32.6,25.5,25.0,1.0,22.1,26.7,26.0,1.0,24.3,26.9,26.0
2023-06-01 10:45:00,27.9,32.6,22.0,26.3,24.075000000000003,25.6,"[25.6, 23.5, 22.6, 24.6]",1.0,32.6,25.4,25.0,1.0,22.0,26.7,26.0,1.0,24.3,26.8,26.0
2023-06-01 10:50:00,27.9,32.7,21.9,26.266666666666666,24.025,25.6,"[25.6, 23.5, 22.5, 24.5]",1.0,32.7,25.3,25.0,1.0,21.9,26.6,26.0,1.0,24.2,26.8,26.0
2023-06-01 10:55:00,27.9,32.7,21.8,26.23333333333333,24.05,25.6,"[25.6, 23.5, 22.5, 24.6]",1.0,32.7,25.3,25.0,1.0,21.8,26.6,26.0,1.0,24.2,26.7,26.0
2023-06-01 11:00:00,28.0,32.6,21.8,26.166666666666668,24.5,25.7,"[25.7, 24.1, 23.4, 24.8]",1.0,32.6,25.8,25.0,1.0,21.8,26.9,26.0,1.0,24.1,27.0,26.0
2023-06-01 11:05:00,27.9,32.7,22.0,26.433333333333337,24.925,25.7,"[25.7, 24.6, 24.5, 24.9]",1.0,32.7,25.4,25.0,1.0,22.0,26.9,26.0,1.0,24.6,27.0,26.0
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,
2023-06-01 11:25:00,27.9,30.6,22.3,26.4,25.35,26.0,"[25.2, 25.1, 26.0, 25.1]",1.0,30.6,26.0,25.0,1.0,22.3,27.0,26.0,1.0,26.3,27.3,26.0
2023-06-01 11:30:00,27.9,30.6,22.4,26.566666666666663,25.45,26.2,"[25.2, 25.3, 26.2, 25.1]",1.0,30.6,25.5,25.0,1.0,22.4,27.1,26.0,1.0,26.7,27.0,26.0
2023-06-01 11:35:00,27.9,30.8,22.5,26.666666666666668,25.425,26.3,"[25.2, 25.1, 26.3, 25.1]",1.0,30.8,25.4,25.0,1.0,22.5,26.9,26.0,1.0,26.7,26.9,26.0
2023-06-01 11:40:00,27.9,30.6,22.5,26.633333333333336,25.375,26.3,"[25.1, 25.0, 26.3, 25.1]",1.0,30.6,25.2,25.0,1.0,22.5,27.0,26.0,1.0,26.8,26.8,26.0
2023-06-01 11:45:00,27.9,30.3,22.5,26.53333333333333,25.35,26.3,"[25.0, 24.9, 26.3, 25.2]",1.0,30.3,25.2,25.0,1.0,22.5,27.0,26.0,1.0,26.8,26.8,26.0
2023-06-01 11:50:00,28.0,30.0,22.4,26.4,25.3,26.4,"[24.8, 24.8, 26.4, 25.2]",1.0,30.0,25.1,25.0,1.0,22.4,27.0,26.0,1.0,26.8,26.7,26.0
2023-06-01 11:55:00,27.9,29.8,22.4,26.33333333333333,25.4,26.4,"[24.8, 25.1, 26.4, 25.3]",1.0,29.8,25.7,25.0,1.0,22.4,27.0,26.0,1.0,26.8,27.0,26.0
2023-06-01 12:00:00,27.9,,,,25.5,26.6,"[24.9, 25.4, 26.6, 25.1]",1.0,,25.6,25.0,1.0,,27.1,26.0,1.0,,27.0,26.0
2023-06-01 12:05:00,27.9,30.3,22.4,26.53333333333333,25.5,26.6,"[24.9, 25.3, 26.6, 25.2]",1.0,30.3,25.8,26.0,1.0,22.4,27.1,27.0,1.0,26.9,27.1,27.0
2023-06-01 12:10:00,27.9,30.3,22.5,26.566666666666663,25.9,26.8,"[25.1, 25.9, 26.8, 25.8]",1.0,30.3,26.6,26.0,1.0,22.5,27.8,27.0,1.0,26.9,27.7,27.0
2023-06-01 12:15:00,27.9,30.7,23.1,27.166666666666668,26.2,27.1,"[25.3, 26.4, 27.1, 26.0]",1.0,30.7,26.8,26.0,1.0,23.1,27.7,27.0,1.0,27.7,28.1,27.0
2023-06-01 12:20:00,27.9,31.5,23.5,27.566666666666663,26.175,27.2,"[25.4, 26.2, 27.2, 25.9]",1.0,31.5,26.3,26.0,1.0,23.5,27.7,27.0,1.0,27.7,27.6,27.0
2023-06-01 12:25:00,28.0,31.6,23.4,27.566666666666663,25.925,26.9,"[25.4, 25.7, 26.9, 25.7]",1.0,31.6,25.8,25.0,1.0,23.4,27.5,26.0,1.0,27.7,27.3,26.0
2023-06-01 12:30:00,28.0,,,,25.05,25.4,"[25.3, 24.3, 25.2, 25.4]",1.0,,25.1,25.0,1.0,,27.2,26.0,1.0,,26.9,26.0
2023-06-01 12:35:00,28.0,30.7,22.9,26.7,24.775,25.4,"[25.2, 24.0, 24.5, 25.4]",1.0,30.7,25.5,25.0,1.0,22.9,27.1,26.0,1.0,26.5,27.0,26.0
2023-06-01 12:40:00,27.9,30.7,22.9,26.53333333333333,24.6,25.3,"[25.3, 24.0, 23.9, 25.2]",1.0,30.7,25.6,25.0,1.0,22.9,27.1,26.0,1.0,26.0,27.1,26.0
2023-06-01 12:45:00,27.9,31.1,22.7,26.46666666666667,24.5,25.4,"[25.4, 23.9, 23.6, 25.1]",1.0,31.1,25.7,25.0,1.0,22.7,27.1,26.0,1.0,25.6,27.1,26.0
2023-06-01 12:50:00,27.9,31.7,22.6,26.5,24.45,25.5,"[25.5, 23.9, 23.4, 25.0]",1.0,31.7,25.7,25.0,1.0,22.6,27.0,26.0,1.0,25.2,27.1,26.0
2023-06-01 12:55:00,28.0,32.3,22.5,26.6,24.35,25.5,"[25.5, 23.8, 23.2, 24.9]",1.0,32.3,25.6,25.0,1.0,22.5,27.0,26.0,1.0,25.0,27.1,26.0
2023-06-01 13:00:00,28.0,32.3,22.4,26.5,24.325,25.6,"[25.6, 23.8, 23.0, 24.9]",1.0,32.3,25.5,25.0,1.0,22.4,26.9,26.0,1.0,24.8,27.0,26.0
2023-06-01 13:05:00,28.0,32.5,22.3,26.5,24.25,25.6,"[25.6, 23.7, 22.9, 24.8]",1.0,32.5,25.5,25.0,1.0,22.3,26.8,26.0,1.0,24.7,26.9,26.0
2023-06-01 13:10:00,28.0,32.6,22.2,26.46666666666667,24.225,25.6,"[25.6, 23.7, 22.8, 24.8]",1.0,32.6,25.6,25.0,1.0,22.2,26.8,26.0,1.0,24.6,27.0,26.0
2023-06-01 13:15:00,28.0,32.7,22.1,26.433333333333337,24.225,25.7,"[25.7, 23.6, 22.8, 24.8]",1.0,32.7,25.6,25.0,1.0,22.1,26.8,26.0,1.0,24.5,26.9,26.0
2023-06-01 13:20:00,28.0,32.7,22.1,26.4,24.175,25.7,"[25.7, 23.6, 22.7, 24.7]",1.0,32.7,25.5,25.0,1.0,22.1,26.7,26.0,1.0,24.4,26.8,26.0
2023-06-01 13:25:00,28.0,32.8,22.0,26.399999999999995,24.15,25.7,"[25.7, 23.6, 22.7, 24.6]",1.0,32.8,25.5,25.0,1.0,22.0,26.7,26.0,1.0,24.4,26.9,26.0
2023-06-01 13:30:00,27.9,32.8,22.0,26.366666666666664,24.1,25.7,"[25.7, 23.5, 22.6, 24.6]",1.0,32.8,25.5,25.0,1.0,22.0,26.7,26.0,1.0,24.3,26.7,26.0
2023-06-01 13:35:00,28.0,32.8,22.0,26.46666666666667,24.475,25.7,"[25.7, 24.1, 23.4, 24.7]",1.0,32.8,25.7,25.0,1.0,22.0,26.7,26.0,1.0,24.6,27.0,26.0
2023-06-01 13:40:00,28.0,32.8,22.0,26.46666666666667,24.85,25.7,"[25.7, 24.5, 24.4, 24.8]",1.0,32.8,25.4,25.0,1.0,22.0,26.7,26.0,1.0,24.6,26.9,26.0
2023-06-01 13:45:00,28.0,32.6,22.1,26.633333333333336,25.0,25.6,"[25.6, 24.5, 25.0, 24.9]",1.0,32.6,25.2,25.0,1.0,22.1,26.6,26.0,1.0,25.2,26.8,26.0
2023-06-01 13:50:00,28.0,31.9,22.2,26.6,25.1,25.4,"[25.4, 24.6, 25.4, 25.0]",1.0,31.9,25.0,25.0,1.0,22.2,26.6,26.0,1.0,25.7,26.7,26.0
2023-06-01 13:55:00,28.0,31.2,22.2,26.566666666666663,25.3,25.7,"[25.4, 25.0, 25.7, 25.1]",1.0,31.2,25.9,25.0,1.0,22.2,26.9,26.0,1.0,26.3,27.1,26.0
2023-06-01 14:00:00,28.0,31.0,22.3,26.53333333333333,25.4,26.0,"[25.3, 25.1, 26.0, 25.2]",1.0,31.0,25.4,25.0,1.0,22.3,26.9,26.0,1.0,26.3,26.9,26.0
2023-06-01 14:05:00,28.0,31.0,22.3,26.6,25.35,26.1,"[25.2, 25.0, 26.1, 25.1]",1.0,31.0,25.3,25.0,1.0,22.3,26.9,26.0,1.0,26.5,26.7,26.0
2023-06-01 14:10:00,28.0,30.7,22.3,26.566666666666663,25.325,26.2,"[25.1, 24.9, 26.2, 25.1]",1.0,30.7,25.3,25.0,1.0,22.3,26.8,26.0,1.0,26.7,26.8,26.0
2023-06-01 14:15:00,28.0,30.4,22.4,26.5,25.35,26.3,"[25.0, 24.9, 26.3, 25.2]",1.0,30.4,25.2,25.0,1.0,22.4,26.9,26.0,1.0,26.7,26.8,26.0
2023-06-01 14:20:00,28.0,30.1,22.4,26.433333333333334,25.3,26.3,"[24.9, 24.8, 26.3, 25.2]",1.0,30.1,25.1,25.0,1.0,22.4,26.9,26.0,1.0,26.8,26.7,26.0
2023-06-01 14:25:00,28.0,29.9,22.4,26.366666666666664,25.3,26.4,"[24.8, 24.8, 26.4, 25.2]",1.0,29.9,25.1,25.0,1.0,22.4,27.1,26.0,1.0,26.8,26.7,26.0
2023-06-01 14:30:00,28.0,29.7,22.4,26.3,25.325,26.4,"[24.8, 24.9, 26.4, 25.2]",1.0,29.7,25.4,25.0,1.0,22.4,27.1,26.0,1.0,26.8,26.8,26.0
2023-06-01 14:35:00,28.0,29.7,22.4,26.3,25.475,26.5,"[24.8, 25.4, 26.5, 25.2]",1.0,29.7,26.1,26.0,1.0,22.4,27.3,27.0,1.0,26.8,27.4,27.0
2023-06-01 14:40:00,28.0,30.1,22.6,26.7,25.925,26.8,"[25.1, 26.0, 26.8, 25.8]",1.0,30.1,26.8,26.0,1.0,22.6,27.7,27.0,1.0,27.4,27.9,27.0
2023-06-01 14:45:00,28.0,30.9,23.7,27.33333333333333,26.225,27.1,"[25.3, 26.4, 27.1, 26.1]",1.0,30.9,26.5,26.0,1.0,23.7,27.9,27.0,1.0,27.4,27.7,27.0
2023-06-01 14:50:00,28.0,31.6,23.7,27.7,26.175,27.2,"[25.4, 26.1, 27.2, 26.0]",1.0,31.6,26.2,26.0,1.0,23.7,27.8,27.0,1.0,27.8,27.5,27.0
2023-06-01 14:55:00,28.0,31.5,23.6,27.6,25.925,26.8,"[25.3, 25.7, 26.8, 25.9]",1.0,31.5,25.6,25.0,1.0,23.6,27.6,26.0,1.0,27.7,27.3,26.0
2023-06-01 15:00:00,28.0,31.2,23.4,27.366666666666664,25.15,25.5,"[25.2, 24.5, 25.4, 25.5]",1.0,31.2,25.1,25.0,1.0,23.4,27.4,26.0,1.0,27.5,26.9,26.0
2023-06-01 15:05:00,28.0,30.7,23.2,26.866666666666664,24.675,25.3,"[25.1, 23.9, 24.4, 25.3]",1.0,30.7,25.4,25.0,1.0,23.2,27.2,26.0,1.0,26.7,26.9,26.0
2023-06-01 15:10:00,28.0,30.6,22.8,26.46666666666667,24.55,25.2,"[25.2, 23.9, 23.9, 25.2]",1.0,30.6,25.6,25.0,1.0,22.8,27.1,26.0,1.0,26.0,27.1,26.0
2023-06-01 15:15:00,28.0,31.0,22.8,26.46666666666667,24.5,25.3,"[25.3, 23.9, 23.6, 25.2]",1.0,31.0,25.6,25.0,1.0,22.8,27.1,26.0,1.0,25.6,27.2,26.0
2023-06-01 15:20:00,28.0,31.5,22.7,26.5,24.475,25.5,"[25.5, 23.9, 23.4, 25.1]",1.0,31.5,25.6,25.0,1.0,22.7,27.1,26.0,1.0,25.3,27.1,26.0
2023-06-01 15:25:00,28.0,32.0,22.6,26.53333333333333,24.375,25.5,"[25.5, 23.8, 23.2, 25.0]",1.0,32.0,25.7,25.0,1.0,22.6,27.1,26.0,1.0,25.0,27.0,26.0
2023-06-01 15:30:00,28.0,32.3,22.5,26.566666666666663,24.35,25.6,"[25.6, 23.8, 23.1, 24.9]",1.0,32.3,25.6,25.0,1.0,22.5,27.0,26.0,1.0,24.9,27.0,26.0
2023-06-01 15:35:00,28.0,32.7,22.4,26.633333333333336,24.375,25.7,"[25.7, 23.8, 23.1, 24.9]",1.0,32.7,25.7,25.0,1.0,22.4,26.9,26.0,1.0,24.8,27.1,26.0
2023-06-01 15:40:00,28.0,32.7,22.4,26.566666666666663,24.3,25.7,"[25.7, 23.7, 22.9, 24.9]",1.0,32.7,25.6,25.0,1.0,22.4,26.9,26.0,1.0,24.6,27.0,26.0
2023-06-01 15:45:00,28.0,32.7,22.2,26.5,24.3,25.7,"[25.7, 23.7, 22.9, 24.9]",1.0,32.7,25.5,25.0,1.0,22.2,26.8,26.0,1.0,24.6,27.0,26.0
2023-06-01 15:50:00,28.0,32.8,22.2,26.5,24.2,25.7,"[25.7, 23.6, 22.8, 24.7]",1.0,32.8,25.5,25.0,1.0,22.2,26.8,26.0,1.0,24.5,26.9,26.0
2023-06-01 15:55:00,28.0,32.8,22.1,26.433333333333334,24.2,25.7,"[25.7, 23.7, 22.8, 24.6]",1.0,32.8,25.5,25.0,1.0,22.1,26.7,26.0,1.0,24.4,26.9,26.0
2023-06-01 16:00:00,28.0,32.8,22.1,26.433333333333334,24.6,25.7,"[25.7, 24.3, 23.7, 24.7]",1.0,32.8,26.0,25.0,1.0,22.1,26.7,26.0,1.0,24.4,27.0,26.0
2023-06-01 16:05:00,28.0,32.8,22.1,26.566666666666663,24.875,25.7,"[25.7, 24.5, 24.5, 24.8]",1.0,32.8,25.3,25.0,1.0,22.1,26.7,26.0,1.0,24.8,26.8,26.0
2023-06-01 16:10:00,28.0,31.8,22.2,26.433333333333334,25.0,25.5,"[25.5, 24.5, 25.1, 24.9]",1.0,31.8,25.3,25.0,1.0,22.2,26.7,26.0,1.0,25.3,26.8,26.0
2023-06-01 16:15:00,28.0,31.8,22.2,26.6,25.125,25.5,"[25.4, 24.6, 25.5, 25.0]",1.0,31.8,25.1,25.0,1.0,22.2,26.8,26.0,1.0,25.8,26.8,26.0
2023-06-01 16:20:00,28.0,31.2,22.2,26.566666666666663,25.15,25.8,"[25.2, 24.6, 25.8, 25.0]",1.0,31.2,25.1,25.0,1.0,22.2,26.8,26.0,1.0,26.3,26.7,26.0
2023-06-01 16:25:00,28.0,30.6,22.3,26.4,25.15,25.9,"[25.1, 24.6, 25.9, 25.0]",1.0,30.6,25.1,25.0,1.0,22.3,26.7,26.0,1.0,26.3,26.6,26.0
2023-06-01 16:30:00,28.0,30.2,22.3,26.33333333333333,25.2,26.0,"[25.0, 24.8, 26.0, 25.0]",1.0,30.2,25.3,25.0,1.0,22.3,26.8,26.0,1.0,26.5,26.8,26.0
2023-06-01 16:35:00,28.0,30.0,22.3,26.266666666666666,25.425,26.2,"[25.0, 25.3, 26.2, 25.2]",1.0,30.0,25.8,25.0,1.0,22.3,27.1,26.0,1.0,26.5,27.0,26.0
2023-06-01 16:40:00,28.0,30.4,22.3,26.46666666666667,25.45,26.3,"[25.1, 25.2, 26.3, 25.2]",1.0,30.4,25.4,25.0,1.0,22.3,26.9,26.0,1.0,26.7,26.9,26.0
2023-06-01 16:45:00,28.0,30.5,22.4,26.566666666666663,25.425,26.4,"[25.0, 25.1, 26.4, 25.2]",1.0,30.5,25.3,25.0,1.0,22.4,26.9,26.0,1.0,26.8,26.8,26.0
2023-06-01 16:50:00,28.0,30.3,22.4,26.5,25.35,26.4,"[24.9, 25.0, 26.4, 25.1]",1.0,30.3,25.2,25.0,1.0,22.4,26.9,26.0,1.0,26.8,26.8,26.0
2023-06-01 16:55:00,28.0,30.1,22.4,26.46666666666667,25.325,26.4,"[24.8, 24.9, 26.4, 25.2]",1.0,30.1,25.1,25.0,1.0,22.4,26.9,26.0,1.0,26.9,26.7,26.0
2023-06-01 17:00:00,28.0,29.9,22.4,26.366666666666664,25.325,26.5,"[24.7, 24.9, 26.5, 25.2]",1.0,29.9,25.1,25.0,1.0,22.4,27.0,26.0,1.0,26.8,26.7,26.0
2023-06-01 17:05:00,28.0,29.7,22.4,26.366666666666664,25.45,26.5,"[24.7, 25.2, 26.5, 25.4]",1.0,29.7,25.7,26.0,1.0,22.4,27.4,27.0,1.0,27.0,27.1,27.0
2023-06-01 17:10:00,28.0,29.8,22.7,26.5,25.975,26.9,"[24.9, 25.9, 26.9, 26.2]",1.0,29.8,26.7,26.0,1.0,22.7,28.0,27.0,1.0,27.0,27.8,27.0
