time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1157566_c,1157566_h,1157566_r,1157566_s,1157567_c,1157567_h,1157567_r,1157567_s,3819682_c,3819682_h,3819682_r,3819682_s
2023-06-01 05:30:00,25.6,34.2,26.5,29.600000000000005,24.8,26.4,"[26.4, 23.2]",1.0,26.5,27.8,25.0,1.0,28.1,26.0,25.0,1.0,34.2,26.0,25.0
2023-06-01 05:35:00,25.9,34.2,26.5,29.600000000000005,24.6,26.5,"[26.5, 22.7]",1.0,26.5,27.8,25.0,1.0,28.1,26.0,25.0,1.0,34.2,26.0,25.0
2023-06-01 05:40:00,26.0,34.7,26.5,29.8,24.8,26.4,"[26.4, 23.2]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.7,26.0,25.0
2023-06-01 05:45:00,26.0,34.4,26.5,29.666666666666668,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.8,25.0,1.0,28.1,26.1,25.0,1.0,34.4,24.0,25.0
2023-06-01 05:50:00,25.9,34.4,26.5,29.666666666666668,25.2,26.4,"[26.4, 24.0]",1.0,26.5,27.8,25.0,1.0,28.1,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 05:55:00,25.9,34.2,26.5,29.600000000000005,25.8,26.4,"[26.4, 25.2]",1.0,26.5,27.8,25.0,1.0,28.1,26.1,25.0,1.0,34.2,26.0,25.0
2023-06-01 06:00:00,25.9,34.1,26.5,29.566666666666663,26.1,26.4,"[26.4, 25.8]",1.0,26.5,27.8,25.0,1.0,28.1,26.1,25.0,1.0,34.1,25.0,25.0
2023-06-01 06:05:00,25.8,33.8,26.5,29.5,25.1,26.4,"[26.4, 23.8]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.8,24.0,25.0
2023-06-01 06:10:00,25.9,33.8,26.5,29.5,24.75,26.5,"[26.5, 23.0]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.8,26.0,25.0
2023-06-01 06:15:00,26.1,34.1,26.5,29.600000000000005,24.55,26.4,"[26.4, 22.7]",1.0,26.5,27.9,25.0,1.0,28.2,26.1,25.0,1.0,34.1,25.0,25.0
2023-06-01 06:20:00,25.9,34.5,26.5,29.766666666666666,25.1,26.4,"[26.4, 23.8]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 06:25:00,26.1,34.3,26.6,29.73333333333333,25.35,26.4,"[26.4, 24.3]",1.0,26.6,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.3,25.0,25.0
2023-06-01 06:30:00,26.1,34.1,26.5,29.633333333333336,26.05,26.4,"[26.4, 25.7]",1.0,26.5,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.1,25.0,25.0
2023-06-01 06:35:00,25.9,33.9,26.5,29.566666666666663,25.45,26.4,"[26.4, 24.5]",1.0,26.5,27.9,25.0,1.0,28.3,26.1,25.0,1.0,33.9,24.0,25.0
2023-06-01 06:40:00,25.8,33.8,26.5,29.5,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.8,25.0,25.0
2023-06-01 06:45:00,26.0,34.2,26.6,29.700000000000003,24.65,26.4,"[26.4, 22.9]",1.0,26.6,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.2,26.0,25.0
2023-06-01 06:50:00,25.9,34.3,26.5,29.7,24.6,26.5,"[26.5, 22.7]",1.0,26.5,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 06:55:00,26.1,34.1,26.6,29.666666666666668,24.75,26.5,"[26.5, 23.0]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.1,24.0,25.0
2023-06-01 07:00:00,26.0,34.1,26.6,29.633333333333336,24.9,26.4,"[26.4, 23.4]",1.0,26.6,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.1,26.0,25.0
2023-06-01 07:05:00,26.1,34.1,26.6,29.666666666666668,25.45,26.4,"[26.4, 24.5]",1.0,26.6,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.1,26.0,25.0
2023-06-01 07:10:00,26.1,34.1,26.6,29.633333333333336,25.9,26.4,"[26.4, 25.4]",1.0,26.6,27.8,25.0,1.0,28.2,26.2,25.0,1.0,34.1,26.0,25.0
2023-06-01 07:15:00,26.2,33.9,26.6,29.566666666666663,25.35,26.5,"[26.5, 24.2]",1.0,26.6,27.9,25.0,1.0,28.2,26.1,25.0,1.0,33.9,24.0,25.0
2023-06-01 07:20:00,26.1,33.8,26.6,29.566666666666663,24.65,26.4,"[26.4, 22.9]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.8,25.0,25.0
2023-06-01 07:25:00,26.1,34.3,26.5,29.73333333333333,24.75,26.5,"[26.5, 23.0]",1.0,26.5,27.8,25.0,1.0,28.4,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 07:30:00,26.0,34.5,26.5,29.766666666666666,24.9,26.5,"[26.5, 23.3]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 07:35:00,26.0,34.5,26.5,29.766666666666666,24.65,26.5,"[26.5, 22.8]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.5,24.0,25.0
2023-06-01 07:40:00,26.0,34.4,26.6,29.76666666666667,25.05,26.5,"[26.5, 23.6]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 07:45:00,26.1,34.3,26.6,29.73333333333333,25.65,26.4,"[26.4, 24.9]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 07:50:00,26.1,34.1,26.6,29.633333333333336,26.05,26.4,"[26.4, 25.7]",1.0,26.6,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.1,24.0,25.0
2023-06-01 07:55:00,25.9,33.9,26.5,29.53333333333333,24.95,26.5,"[26.5, 23.4]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.9,25.0,25.0
2023-06-01 08:00:00,26.0,34.2,26.5,29.666666666666668,24.75,26.5,"[26.5, 23.0]",1.0,26.5,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.2,26.0,25.0
2023-06-01 08:05:00,26.0,34.3,26.5,29.7,24.6,26.5,"[26.5, 22.7]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 08:10:00,26.1,34.5,26.5,29.766666666666666,24.55,26.4,"[26.4, 22.7]",1.0,26.5,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.5,24.0,25.0
2023-06-01 08:15:00,26.0,34.0,26.6,29.633333333333336,24.7,26.5,"[26.5, 22.9]",1.0,26.6,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.0,24.0,25.0
2023-06-01 08:20:00,25.9,,,,25.35,26.5,"[26.5, 24.2]",1.0,,27.9,25.0,1.0,,26.1,25.0,1.0,,26.0,25.0
2023-06-01 08:25:00,25.7,34.1,26.5,29.600000000000005,25.8,26.4,"[26.4, 25.2]",1.0,26.5,27.8,25.0,1.0,28.2,26.2,25.0,1.0,34.1,26.0,25.0
2023-06-01 08:30:00,25.9,34.0,26.5,29.6,26.1,26.4,"[26.4, 25.8]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.0,26.0,25.0
2023-06-01 08:35:00,25.9,33.8,26.5,29.53333333333333,24.9,26.5,"[26.5, 23.3]",1.0,26.5,27.8,25.0,1.0,28.3,26.2,25.0,1.0,33.8,25.0,25.0
2023-06-01 08:40:00,26.0,34.0,26.6,29.6,24.75,26.5,"[26.5, 23.0]",1.0,26.6,27.8,25.0,1.0,28.2,26.2,25.0,1.0,34.0,26.0,25.0
2023-06-01 08:45:00,25.8,34.3,26.6,29.73333333333333,24.55,26.5,"[26.5, 22.6]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 08:50:00,26.1,34.6,26.6,29.83333333333333,24.95,26.5,"[26.5, 23.4]",1.0,26.6,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.6,24.0,25.0
2023-06-01 08:55:00,26.1,34.3,26.6,29.73333333333333,24.8,26.4,"[26.4, 23.2]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 09:00:00,26.1,34.3,26.6,29.73333333333333,25.4,26.5,"[26.5, 24.3]",1.0,26.6,27.9,25.0,1.0,28.3,26.2,25.0,1.0,34.3,26.0,25.0
2023-06-01 09:05:00,26.1,34.5,26.6,29.8,26.0,26.5,"[26.5, 25.5]",1.0,26.6,27.9,25.0,1.0,28.3,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 09:10:00,25.9,34.1,26.6,29.666666666666668,25.65,26.5,"[26.5, 24.8]",1.0,26.6,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.1,24.0,25.0
2023-06-01 09:15:00,25.9,34.0,26.6,29.633333333333336,24.8,26.5,"[26.5, 23.1]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 09:20:00,25.8,34.3,26.6,29.73333333333333,24.75,26.4,"[26.4, 23.1]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 09:25:00,26.1,34.4,26.6,29.76666666666667,24.9,26.5,"[26.5, 23.3]",1.0,26.6,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.4,26.0,25.0
2023-06-01 09:30:00,26.0,34.5,26.5,29.766666666666666,25.2,26.4,"[26.4, 24.0]",1.0,26.5,27.8,25.0,1.0,28.3,26.2,25.0,1.0,34.5,25.0,25.0
2023-06-01 09:35:00,25.6,34.1,26.5,29.600000000000005,25.75,26.4,"[26.4, 25.1]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.1,25.0,25.0
2023-06-01 09:40:00,25.7,34.0,26.5,29.566666666666663,26.1,26.4,"[26.4, 25.8]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.0,24.0,25.0
2023-06-01 09:45:00,25.7,33.7,26.6,29.53333333333333,25.0,26.5,"[26.5, 23.5]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.7,24.0,25.0
2023-06-01 09:50:00,26.0,33.8,26.5,29.53333333333333,24.65,26.4,"[26.4, 22.9]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.8,26.0,25.0
2023-06-01 09:55:00,26.0,33.8,26.6,29.566666666666663,24.65,26.4,"[26.4, 22.9]",1.0,26.6,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.8,27.0,25.0
2023-06-01 10:00:00,25.8,34.5,26.5,29.73333333333333,24.75,26.4,"[26.4, 23.1]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 10:15:00,25.7,34.2,26.6,29.666666666666668,25.7,26.5,"[26.5, 24.9]",1.0,26.6,27.8,25.0,1.0,28.2,26.2,25.0,1.0,34.2,25.0,25.0
2023-06-01 10:20:00,25.8,34.0,26.5,29.6,26.05,26.4,"[26.4, 25.7]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 10:25:00,26.0,33.8,26.5,29.53333333333333,25.0,26.4,"[26.4, 23.6]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.8,24.0,25.0
2023-06-01 10:30:00,26.0,33.9,26.5,29.53333333333333,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.9,26.0,25.0
2023-06-01 10:35:00,25.9,34.2,26.6,29.666666666666668,24.5,26.4,"[26.4, 22.6]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.2,24.0,25.0
2023-06-01 10:40:00,25.9,34.4,26.6,29.76666666666667,24.55,26.5,"[26.5, 22.6]",1.0,26.6,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.4,25.0,25.0
2023-06-01 10:55:00,25.9,33.2,26.6,29.36666666666667,25.5,26.4,"[26.4, 24.6]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.2,24.0,25.0
2023-06-01 11:00:00,25.9,33.2,26.5,29.33333333333333,25.9,26.4,"[26.4, 25.4]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.2,24.0,25.0
2023-06-01 11:10:00,,,,,,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,
2023-06-01 11:20:00,,,,,,,,,,,,,,,,,,,
2023-06-01 11:30:00,26.2,34.5,26.5,29.73333333333333,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 11:35:00,26.4,34.3,26.6,29.73333333333333,24.7,26.4,"[26.4, 23.0]",1.0,26.6,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 11:40:00,26.0,34.5,26.5,29.766666666666666,25.15,26.4,"[26.4, 23.9]",1.0,26.5,27.7,25.0,1.0,28.3,26.2,25.0,1.0,34.5,26.0,25.0
2023-06-01 11:45:00,25.9,34.5,26.5,29.766666666666666,25.5,26.4,"[26.4, 24.6]",1.0,26.5,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.5,26.0,25.0
2023-06-01 11:50:00,25.9,34.3,26.5,29.7,26.1,26.4,"[26.4, 25.8]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.3,25.0,25.0
2023-06-01 11:55:00,26.1,33.9,26.5,29.566666666666663,24.9,26.4,"[26.4, 23.4]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.9,24.0,25.0
2023-06-01 12:00:00,26.0,33.9,26.6,29.600000000000005,24.65,26.4,"[26.4, 22.9]",1.0,26.6,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.9,26.0,25.0
2023-06-01 12:05:00,26.2,34.4,26.6,29.76666666666667,24.7,26.4,"[26.4, 23.0]",1.0,26.6,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.4,24.0,25.0
2023-06-01 12:10:00,26.0,34.4,26.5,29.73333333333333,24.6,26.4,"[26.4, 22.8]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 12:15:00,26.0,34.1,26.5,29.600000000000005,25.0,26.4,"[26.4, 23.6]",1.0,26.5,27.7,25.0,1.0,28.2,26.2,25.0,1.0,34.1,24.0,25.0
2023-06-01 12:20:00,25.9,33.8,26.5,29.53333333333333,25.35,26.4,"[26.4, 24.3]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.8,25.0,25.0
2023-06-01 12:25:00,26.0,33.6,26.5,29.433333333333337,25.9,26.5,"[26.5, 25.3]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.6,25.0,25.0
2023-06-01 12:30:00,26.0,33.5,26.5,29.4,26.05,26.4,"[26.4, 25.7]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.5,24.0,25.0
2023-06-01 12:35:00,26.0,33.5,26.5,29.433333333333334,25.05,26.4,"[26.4, 23.7]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.5,24.0,25.0
2023-06-01 12:40:00,26.0,33.6,26.5,29.433333333333337,24.65,26.4,"[26.4, 22.9]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.6,26.0,25.0
2023-06-01 12:45:00,26.0,34.1,26.5,29.633333333333336,24.6,26.4,"[26.4, 22.8]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.1,27.0,25.0
2023-06-01 12:50:00,26.1,34.1,26.6,29.633333333333336,24.55,26.4,"[26.4, 22.7]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.1,27.0,25.0
2023-06-01 12:55:00,26.1,34.4,26.5,29.73333333333333,24.8,26.4,"[26.4, 23.2]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.4,23.0,25.0
2023-06-01 13:00:00,26.1,34.3,26.5,29.666666666666668,25.1,26.4,"[26.4, 23.8]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 13:05:00,26.0,34.4,26.5,29.73333333333333,25.45,26.4,"[26.4, 24.5]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 13:10:00,26.0,34.2,26.5,29.666666666666668,26.05,26.4,"[26.4, 25.7]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.2,25.0,25.0
2023-06-01 13:15:00,26.0,34.0,26.5,29.566666666666663,25.05,26.4,"[26.4, 23.7]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 13:20:00,26.0,34.0,26.5,29.6,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.0,26.0,25.0
2023-06-01 13:25:00,26.0,34.0,26.5,29.6,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,34.0,23.0,25.0
2023-06-01 13:30:00,26.0,34.6,26.5,29.76666666666667,24.85,26.4,"[26.4, 23.3]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.6,26.0,25.0
2023-06-01 13:35:00,25.7,34.4,26.5,29.7,25.15,26.4,"[26.4, 23.9]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.4,25.0,25.0
2023-06-01 13:40:00,25.6,34.4,26.6,29.73333333333333,25.65,26.4,"[26.4, 24.9]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.4,25.0,25.0
2023-06-01 13:45:00,25.8,34.0,26.5,29.566666666666663,26.05,26.4,"[26.4, 25.7]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 13:50:00,25.8,33.7,26.5,29.5,24.95,26.4,"[26.4, 23.5]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.7,24.0,25.0
2023-06-01 13:55:00,26.0,33.7,26.5,29.5,24.6,26.3,"[26.3, 22.9]",1.0,26.5,27.7,25.0,1.0,28.3,26.1,25.0,1.0,33.7,25.0,25.0
2023-06-01 14:00:00,26.0,34.1,26.4,29.566666666666663,24.6,26.3,"[26.3, 22.9]",1.0,26.4,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.1,27.0,25.0
2023-06-01 14:05:00,25.8,34.2,26.5,29.633333333333336,24.45,26.4,"[26.4, 22.5]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.2,26.0,25.0
2023-06-01 14:10:00,26.0,34.4,26.5,29.7,25.1,26.4,"[26.4, 23.8]",1.0,26.5,27.7,25.0,1.0,28.2,26.0,25.0,1.0,34.4,25.0,25.0
2023-06-01 14:15:00,26.0,34.0,26.5,29.566666666666663,25.3,26.4,"[26.4, 24.2]",1.0,26.5,27.7,25.0,1.0,28.2,26.0,25.0,1.0,34.0,25.0,25.0
2023-06-01 14:20:00,26.0,34.0,26.5,29.6,25.9,26.3,"[26.3, 25.5]",1.0,26.5,27.7,25.0,1.0,28.3,26.0,25.0,1.0,34.0,25.0,25.0
2023-06-01 14:25:00,26.0,33.9,26.5,29.53333333333333,25.45,26.4,"[26.4, 24.5]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.9,24.0,25.0
2023-06-01 14:30:00,26.0,33.6,26.5,29.433333333333337,24.8,26.4,"[26.4, 23.2]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.6,24.0,25.0
2023-06-01 14:35:00,26.0,33.7,26.5,29.46666666666667,24.65,26.4,"[26.4, 22.9]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.7,26.0,25.0
2023-06-01 14:40:00,26.0,34.3,26.5,29.666666666666668,24.6,26.4,"[26.4, 22.8]",1.0,26.5,27.7,25.0,1.0,28.2,26.0,25.0,1.0,34.3,24.0,25.0
2023-06-01 14:45:00,,34.4,26.5,29.7,24.7,26.4,"[26.4, 23.0]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 14:50:00,26.2,34.3,26.5,29.666666666666668,25.05,26.2,"[26.2, 23.9]",1.0,26.5,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.3,25.0,25.0
2023-06-01 14:55:00,25.8,34.0,26.5,29.566666666666663,25.4,26.3,"[26.3, 24.5]",1.0,26.5,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 15:00:00,25.8,33.8,26.6,29.53333333333333,26.0,26.3,"[26.3, 25.7]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,25.0,25.0
2023-06-01 15:05:00,25.8,33.8,26.6,29.53333333333333,25.5,26.2,"[26.2, 24.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,24.0,25.0
2023-06-01 15:10:00,25.8,33.6,26.6,29.46666666666667,24.65,26.3,"[26.3, 23.0]",1.0,26.6,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.6,25.0,25.0
2023-06-01 15:15:00,25.9,33.8,26.7,29.6,24.5,26.2,"[26.2, 22.8]",1.0,26.7,27.8,25.0,1.0,28.3,26.1,25.0,1.0,33.8,26.0,25.0
2023-06-01 15:20:00,26.1,34.3,26.7,29.766666666666666,24.25,25.7,"[25.7, 22.8]",1.0,26.7,27.8,25.0,1.0,28.3,26.1,25.0,1.0,34.3,24.0,25.0
2023-06-01 15:25:00,26.0,34.3,26.6,29.7,24.0,25.4,"[25.4, 22.6]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.3,25.0,25.0
2023-06-01 15:30:00,25.9,34.3,26.6,29.7,24.200000000000003,25.3,"[25.3, 23.1]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.3,23.0,25.0
2023-06-01 15:35:00,25.9,34.2,26.7,29.7,24.5,25.3,"[25.3, 23.7]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.2,26.0,25.0
2023-06-01 15:40:00,25.8,34.3,26.6,29.7,24.9,25.3,"[25.3, 24.5]",1.0,26.6,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 15:45:00,25.8,34.0,26.7,29.633333333333336,25.5,25.7,"[25.3, 25.7]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 15:50:00,26.0,33.9,26.7,29.6,24.9,25.3,"[25.3, 24.5]",1.0,26.7,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.9,24.0,25.0
2023-06-01 15:55:00,25.9,33.8,26.7,29.566666666666663,24.05,25.2,"[25.2, 22.9]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,25.0,25.0
2023-06-01 16:00:00,26.0,33.8,26.6,29.53333333333333,24.0,25.2,"[25.2, 22.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,26.0,25.0
2023-06-01 16:05:00,25.9,34.2,26.6,29.666666666666668,24.0,25.2,"[25.2, 22.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.2,26.0,25.0
2023-06-01 16:10:00,26.0,34.4,26.6,29.73333333333333,24.15,25.2,"[25.2, 23.1]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.4,24.0,25.0
2023-06-01 16:15:00,26.1,34.4,26.6,29.73333333333333,24.4,25.1,"[25.1, 23.7]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.4,26.0,25.0
2023-06-01 16:20:00,26.2,34.3,26.7,29.73333333333333,24.8,25.2,"[25.2, 24.4]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.3,25.0,25.0
2023-06-01 16:25:00,26.2,34.0,26.6,29.6,25.4,25.6,"[25.2, 25.6]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.0,25.0,25.0
2023-06-01 16:30:00,26.1,33.8,26.7,29.566666666666663,25.05,25.2,"[25.2, 24.9]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,24.0,25.0
2023-06-01 16:35:00,26.1,33.8,26.6,29.53333333333333,24.25,25.2,"[25.2, 23.3]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.8,26.0,25.0
2023-06-01 16:40:00,26.0,34.1,26.7,29.666666666666668,24.05,25.2,"[25.2, 22.9]",1.0,26.7,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.1,26.0,25.0
2023-06-01 16:45:00,26.2,34.3,26.7,29.73333333333333,23.9,25.2,"[25.2, 22.6]",1.0,26.7,27.8,25.0,1.0,28.2,26.1,25.0,1.0,34.3,26.0,25.0
2023-06-01 16:50:00,26.2,34.5,26.6,29.766666666666666,23.9,25.2,"[25.2, 22.6]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.5,24.0,25.0
2023-06-01 16:55:00,26.2,34.5,26.6,29.766666666666666,24.05,25.2,"[25.2, 22.9]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,34.5,24.0,25.0
2023-06-01 17:00:00,26.2,33.4,26.6,29.399999999999995,24.3,25.2,"[25.2, 23.4]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.4,24.0,25.0
2023-06-01 17:05:00,26.2,33.1,26.6,29.3,24.9,25.1,"[25.1, 24.7]",1.0,26.6,27.8,25.0,1.0,28.2,26.1,25.0,1.0,33.1,24.0,25.0
2023-06-01 17:10:00,26.1,33.0,26.6,29.266666666666666,25.25,25.4,"[25.1, 25.4]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.0,24.0,25.0
2023-06-01 17:15:00,26.0,33.1,26.6,29.3,25.450000000000003,25.8,"[25.1, 25.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.1,24.0,25.0
2023-06-01 17:20:00,25.9,33.1,26.6,29.3,25.55,26.0,"[25.1, 26.0]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.1,24.0,25.0
2023-06-01 17:25:00,26.0,33.2,26.6,29.33333333333333,24.5,25.2,"[25.2, 23.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.2,24.0,25.0
2023-06-01 17:30:00,26.0,33.3,26.7,29.366666666666664,24.1,25.2,"[25.2, 23.0]",1.0,26.7,27.7,25.0,1.0,28.1,26.1,25.0,1.0,33.3,25.0,25.0
2023-06-01 17:35:00,25.9,33.7,26.6,29.5,24.0,25.2,"[25.2, 22.8]",1.0,26.6,27.7,25.0,1.0,28.2,26.1,25.0,1.0,33.7,26.0,25.0
