time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3820499_c,3820499_h,3820499_r,3820499_s,3820500_c,3820500_h,3820500_r,3820500_s,3820501_c,3820501_h,3820501_r,3820501_s,3820502_c,3820502_h,3820502_r,3820502_s
2023-06-01 03:40:00,24.3,41.1,30.2,33.725,28.3,28.3,[28.3],1.0,41.1,29.0,28.0,1.0,30.2,28.7,28.0,1.0,31.8,28.2,28.0,1.0,31.8,28.0,28.0
2023-06-01 03:45:00,24.6,41.4,30.5,33.875,28.4,28.4,[28.4],1.0,41.4,29.0,28.0,1.0,30.5,28.7,28.0,1.0,31.8,28.4,28.0,1.0,31.8,28.0,28.0
2023-06-01 03:50:00,24.9,41.4,31.0,34.25,28.6,28.6,[28.6],1.0,41.4,29.0,28.0,1.0,31.0,29.0,28.0,1.0,32.3,28.5,28.0,1.0,32.3,28.0,28.0
2023-06-01 03:55:00,24.6,41.7,31.2,34.525,28.6,28.6,[28.6],1.0,41.7,29.0,28.0,1.0,31.2,29.0,28.0,1.0,32.6,28.7,28.0,1.0,32.6,28.0,28.0
2023-06-01 04:00:00,24.5,41.9,31.3,34.650000000000006,28.7,28.7,[28.7],1.0,41.9,29.0,28.0,1.0,31.3,29.0,28.0,1.0,32.7,28.8,28.0,1.0,32.7,28.0,28.0
2023-06-01 04:05:00,24.7,42.0,31.1,34.575,28.6,28.6,[28.6],1.0,42.0,29.0,26.0,1.0,31.1,27.7,26.0,1.0,32.6,28.0,26.0,1.0,32.6,27.0,26.0
2023-06-01 04:10:00,24.6,41.5,29.8,34.125,27.8,27.8,[27.8],1.0,41.5,28.0,26.0,1.0,29.8,26.8,26.0,1.0,32.6,26.8,26.0,1.0,32.6,26.0,26.0
2023-06-01 04:15:00,24.3,41.5,28.7,33.55,27.4,27.4,[27.4],1.0,41.5,28.0,26.0,1.0,28.7,26.4,26.0,1.0,32.0,26.5,26.0,1.0,32.0,26.0,26.0
2023-06-01 04:20:00,24.2,41.0,27.8,32.45,27.1,27.1,[27.1],1.0,41.0,27.0,26.0,1.0,27.8,26.1,26.0,1.0,30.5,25.9,26.0,1.0,30.5,25.0,26.0
2023-06-01 04:25:00,24.2,40.0,27.7,32.125,27.4,27.4,[27.4],1.0,40.0,28.0,26.0,1.0,27.7,27.0,26.0,1.0,30.4,26.9,26.0,1.0,30.4,26.0,26.0
2023-06-01 04:30:00,24.2,40.0,27.8,32.2,27.6,27.6,[27.6],1.0,40.0,28.0,26.0,1.0,27.8,27.4,26.0,1.0,30.5,27.2,26.0,1.0,30.5,26.0,26.0
2023-06-01 04:35:00,24.2,39.2,27.8,32.1,27.3,27.3,[27.3],1.0,39.2,27.0,27.0,1.0,27.8,26.1,27.0,1.0,30.7,26.3,27.0,1.0,30.7,26.0,27.0
2023-06-01 04:40:00,24.2,39.2,27.8,32.1,27.4,27.4,[27.4],1.0,39.2,28.0,27.0,1.0,27.8,27.4,27.0,1.0,30.7,27.0,27.0,1.0,30.7,26.0,27.0
2023-06-01 04:45:00,24.2,39.6,28.8,32.65,27.8,27.8,[27.8],1.0,39.6,28.0,27.0,1.0,28.8,28.0,27.0,1.0,31.1,27.7,27.0,1.0,31.1,27.0,27.0
2023-06-01 04:50:00,24.2,40.0,28.8,32.85,28.0,28.0,[28.0],1.0,40.0,28.0,27.0,1.0,28.8,28.0,27.0,1.0,31.3,27.9,27.0,1.0,31.3,27.0,27.0
2023-06-01 04:55:00,24.2,40.5,29.4,33.275,28.1,28.1,[28.1],1.0,40.5,28.0,27.0,1.0,29.4,27.7,27.0,1.0,31.6,27.9,27.0,1.0,31.6,27.0,27.0
2023-06-01 05:00:00,24.2,41.0,29.9,33.375,27.6,27.6,[27.6],1.0,41.0,28.0,27.0,1.0,29.9,27.1,27.0,1.0,31.3,27.1,27.0,1.0,31.3,27.0,27.0
2023-06-01 05:05:00,24.3,41.2,30.0,33.5,28.0,28.0,[28.0],1.0,41.2,28.0,26.0,1.0,30.0,28.0,28.0,1.0,31.4,27.8,28.0,1.0,31.4,27.0,28.0
2023-06-01 05:10:00,24.3,40.6,29.6,33.3,28.0,28.0,[28.0],1.0,40.6,28.0,26.0,1.0,29.6,28.0,28.0,1.0,31.5,27.8,28.0,1.0,31.5,27.0,28.0
2023-06-01 05:15:00,24.2,40.0,29.3,33.075,28.0,28.0,[28.0],1.0,40.0,28.0,26.0,1.0,29.3,28.0,28.0,1.0,31.5,27.8,28.0,1.0,31.5,27.0,28.0
2023-06-01 05:20:00,24.3,39.6,29.1,33.075,28.0,28.0,[28.0],1.0,39.6,28.0,26.0,1.0,29.1,28.0,28.0,1.0,31.8,27.7,28.0,1.0,31.8,27.0,28.0
2023-06-01 05:25:00,24.3,39.6,29.0,33.1,28.0,28.0,[28.0],1.0,39.6,28.0,26.0,1.0,29.0,28.0,28.0,1.0,31.9,27.7,28.0,1.0,31.9,27.0,28.0
2023-06-01 05:30:00,24.3,38.9,28.9,32.9,28.0,28.0,[28.0],1.0,38.9,28.0,26.0,1.0,28.9,28.0,28.0,1.0,31.9,27.7,28.0,1.0,31.9,27.0,28.0
2023-06-01 05:35:00,24.3,38.7,28.9,32.9,28.0,28.0,[28.0],1.0,38.7,28.0,25.0,1.0,28.9,28.0,27.0,1.0,32.0,27.7,27.0,1.0,32.0,27.0,27.0
2023-06-01 05:40:00,24.3,38.5,28.7,32.8,28.0,28.0,[28.0],1.0,38.5,28.0,25.0,1.0,28.7,27.7,27.0,1.0,32.0,27.7,27.0,1.0,32.0,27.0,27.0
2023-06-01 05:45:00,24.3,38.5,28.7,32.8,28.0,28.0,[28.0],1.0,38.5,28.0,25.0,1.0,28.7,27.7,27.0,1.0,32.0,27.6,27.0,1.0,32.0,27.0,27.0
2023-06-01 05:50:00,24.4,38.1,28.6,32.625,28.0,28.0,[28.0],1.0,38.1,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.7,27.0,1.0,31.9,27.0,27.0
2023-06-01 05:55:00,24.4,38.1,28.6,32.625,28.0,28.0,[28.0],1.0,38.1,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.7,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:00:00,24.4,38.0,28.6,32.6,28.0,28.0,[28.0],1.0,38.0,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.6,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:05:00,24.4,37.9,28.6,32.575,28.0,28.0,[28.0],1.0,37.9,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.6,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:10:00,24.4,37.8,28.6,32.550000000000004,28.0,28.0,[28.0],1.0,37.8,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.6,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:15:00,24.4,37.8,28.5,32.525,28.0,28.0,[28.0],1.0,37.8,28.0,25.0,1.0,28.5,27.7,27.0,1.0,31.9,27.6,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:20:00,24.4,38.0,28.6,32.6,28.0,28.0,[28.0],1.0,38.0,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.7,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:25:00,24.4,38.1,28.6,32.625,28.0,28.0,[28.0],1.0,38.1,28.0,25.0,1.0,28.6,27.7,27.0,1.0,31.9,27.7,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:30:00,24.4,38.1,28.5,32.6,28.0,28.0,[28.0],1.0,38.1,28.0,25.0,1.0,28.5,27.7,27.0,1.0,31.9,27.7,27.0,1.0,31.9,27.0,27.0
2023-06-01 06:35:00,24.4,38.0,28.5,32.525,27.9,27.9,[27.9],1.0,38.0,28.0,24.0,1.0,28.5,26.8,26.0,1.0,31.8,27.1,26.0,1.0,31.8,26.0,26.0
2023-06-01 06:40:00,24.5,38.1,28.5,32.2,27.3,27.3,[27.3],1.0,38.1,27.0,24.0,1.0,28.5,26.1,26.0,1.0,31.1,26.1,26.0,1.0,31.1,25.0,26.0
2023-06-01 06:45:00,24.5,38.0,27.5,31.925,27.4,27.4,[27.4],1.0,38.0,27.0,24.0,1.0,27.5,26.7,26.0,1.0,31.1,26.9,26.0,1.0,31.1,26.0,26.0
2023-06-01 06:50:00,25.1,37.9,27.7,31.9,27.6,27.6,[27.6],1.0,37.9,28.0,24.0,1.0,27.7,27.3,26.0,1.0,31.0,27.3,26.0,1.0,31.0,27.0,26.0
2023-06-01 06:55:00,25.8,38.1,27.6,31.775,27.2,27.2,[27.2],1.0,38.1,27.0,24.0,1.0,27.6,25.8,26.0,1.0,30.7,26.3,26.0,1.0,30.7,26.0,26.0
2023-06-01 07:00:00,25.8,38.1,27.3,31.6,27.2,27.2,[27.2],1.0,38.1,27.0,24.0,1.0,27.3,26.7,26.0,1.0,30.5,26.7,26.0,1.0,30.5,26.0,26.0
2023-06-01 07:05:00,25.8,37.9,27.5,31.700000000000003,27.4,27.4,[27.4],1.0,37.9,27.0,25.0,1.0,27.5,27.0,27.0,1.0,30.7,27.1,27.0,1.0,30.7,26.0,27.0
2023-06-01 07:10:00,25.7,37.9,27.5,31.700000000000003,27.6,27.6,[27.6],1.0,37.9,28.0,25.0,1.0,27.5,27.3,27.0,1.0,30.7,27.2,27.0,1.0,30.7,27.0,27.0
2023-06-01 07:15:00,25.8,37.9,27.9,32.05,27.7,27.7,[27.7],1.0,37.9,28.0,25.0,1.0,27.9,27.4,27.0,1.0,31.2,27.4,27.0,1.0,31.2,27.0,27.0
2023-06-01 07:20:00,26.0,38.0,27.9,32.125,27.7,27.7,[27.7],1.0,38.0,28.0,25.0,1.0,27.9,27.4,27.0,1.0,31.3,27.4,27.0,1.0,31.3,27.0,27.0
2023-06-01 07:25:00,25.8,37.9,28.1,32.2,27.8,27.8,[27.8],1.0,37.9,27.0,25.0,1.0,28.1,27.4,27.0,1.0,31.4,27.4,27.0,1.0,31.4,27.0,27.0
2023-06-01 07:30:00,25.8,37.9,28.2,32.225,27.8,27.8,[27.8],1.0,37.9,28.0,25.0,1.0,28.2,27.4,27.0,1.0,31.4,27.4,27.0,1.0,31.4,27.0,27.0
2023-06-01 07:35:00,26.4,37.8,28.1,32.175000000000004,27.5,27.5,[27.5],,37.8,,,,28.1,,,,31.4,,,,31.4,,
2023-06-01 07:40:00,27.1,38.1,27.6,31.925,27.2,27.2,[27.2],1.0,38.1,27.0,24.0,1.0,27.6,26.1,26.0,1.0,31.0,26.1,26.0,1.0,31.0,25.0,26.0
2023-06-01 07:45:00,27.2,38.1,27.4,31.775,27.3,27.3,[27.3],1.0,38.1,27.0,24.0,1.0,27.4,27.0,26.0,1.0,30.8,26.9,26.0,1.0,30.8,26.0,26.0
2023-06-01 07:50:00,27.4,38.0,27.6,31.85,27.5,27.5,[27.5],1.0,38.0,27.0,24.0,1.0,27.6,27.0,26.0,1.0,30.9,27.1,26.0,1.0,30.9,26.0,26.0
2023-06-01 07:55:00,27.8,37.9,27.6,31.825000000000003,27.1,27.1,[27.1],1.0,37.9,27.0,24.0,1.0,27.6,25.8,26.0,1.0,30.9,26.1,26.0,1.0,30.9,26.0,26.0
2023-06-01 08:00:00,27.3,37.9,27.4,31.625,27.3,27.3,[27.3],1.0,37.9,28.0,24.0,1.0,27.4,27.0,26.0,1.0,30.6,26.9,26.0,1.0,30.6,26.0,26.0
2023-06-01 08:05:00,27.2,37.9,27.6,31.775,27.5,27.5,[27.5],1.0,37.9,28.0,25.0,1.0,27.6,27.0,26.0,1.0,30.8,27.2,27.0,1.0,30.8,27.0,27.0
2023-06-01 08:10:00,27.9,37.8,27.8,31.8,27.6,27.6,[27.6],1.0,37.8,27.0,25.0,1.0,27.8,27.3,26.0,1.0,30.8,27.2,27.0,1.0,30.8,26.0,27.0
2023-06-01 08:15:00,28.1,37.7,27.9,31.95,27.6,27.6,[27.6],1.0,37.7,27.0,25.0,1.0,27.9,27.4,26.0,1.0,31.1,27.2,27.0,1.0,31.1,27.0,27.0
2023-06-01 08:20:00,27.9,37.7,28.1,32.1,27.7,27.7,[27.7],1.0,37.7,28.0,25.0,1.0,28.1,27.4,26.0,1.0,31.3,27.3,27.0,1.0,31.3,27.0,27.0
2023-06-01 08:25:00,27.9,37.7,28.1,32.150000000000006,27.8,27.8,[27.8],1.0,37.7,28.0,25.0,1.0,28.1,27.4,26.0,1.0,31.4,27.4,27.0,1.0,31.4,27.0,27.0
2023-06-01 08:30:00,28.0,37.8,28.2,32.25,27.8,27.8,[27.8],1.0,37.8,28.0,25.0,1.0,28.2,27.4,26.0,1.0,31.5,27.4,27.0,1.0,31.5,27.0,27.0
2023-06-01 08:35:00,27.9,37.8,28.2,32.2,27.6,27.6,[27.6],1.0,37.8,27.0,24.0,1.0,28.2,26.8,25.0,1.0,31.4,27.0,26.0,1.0,31.4,26.0,26.0
2023-06-01 08:40:00,28.2,37.8,27.7,31.825000000000003,27.2,27.2,[27.2],1.0,37.8,27.0,24.0,1.0,27.7,25.8,25.0,1.0,30.9,26.0,26.0,1.0,30.9,25.0,26.0
2023-06-01 08:45:00,28.4,37.8,27.4,31.65,27.3,27.3,[27.3],1.0,37.8,27.0,24.0,1.0,27.4,26.7,25.0,1.0,30.7,26.7,26.0,1.0,30.7,26.0,26.0
2023-06-01 08:50:00,28.1,37.8,27.6,31.800000000000004,27.6,27.6,[27.6],1.0,37.8,28.0,24.0,1.0,27.6,27.3,25.0,1.0,30.9,27.2,26.0,1.0,30.9,27.0,26.0
2023-06-01 08:55:00,27.9,37.9,27.5,31.700000000000003,27.3,27.3,[27.3],1.0,37.9,27.0,24.0,1.0,27.5,26.1,25.0,1.0,30.7,26.3,26.0,1.0,30.7,26.0,26.0
2023-06-01 09:00:00,28.0,37.9,27.2,31.625,27.1,27.1,[27.1],1.0,37.9,27.0,24.0,1.0,27.2,26.7,25.0,1.0,30.7,26.4,26.0,1.0,30.7,26.0,26.0
2023-06-01 09:05:00,27.8,37.7,27.4,31.525,27.4,27.4,[27.4],1.0,37.7,28.0,25.0,1.0,27.4,27.0,26.0,1.0,30.5,26.8,27.0,1.0,30.5,26.0,27.0
2023-06-01 09:10:00,27.9,37.7,27.6,31.725,27.6,27.6,[27.6],1.0,37.7,28.0,25.0,1.0,27.6,27.3,26.0,1.0,30.8,27.1,27.0,1.0,30.8,26.0,27.0
2023-06-01 09:15:00,28.4,37.7,27.6,31.875,27.6,27.6,[27.6],1.0,37.7,27.0,25.0,1.0,27.6,27.3,26.0,1.0,31.1,27.1,27.0,1.0,31.1,27.0,27.0
2023-06-01 09:20:00,28.8,37.7,28.0,31.975,27.7,27.7,[27.7],1.0,37.7,28.0,25.0,1.0,28.0,27.4,26.0,1.0,31.1,27.1,27.0,1.0,31.1,27.0,27.0
2023-06-01 09:25:00,28.9,37.6,28.1,32.075,27.7,27.7,[27.7],1.0,37.6,27.0,25.0,1.0,28.1,27.4,26.0,1.0,31.3,27.2,27.0,1.0,31.3,27.0,27.0
2023-06-01 09:30:00,28.3,37.6,28.1,32.125,27.8,27.8,[27.8],1.0,37.6,28.0,25.0,1.0,28.1,27.7,26.0,1.0,31.4,27.3,27.0,1.0,31.4,27.0,27.0
2023-06-01 09:35:00,28.5,37.7,28.2,32.175000000000004,27.7,27.7,[27.7],1.0,37.7,27.0,24.0,1.0,28.2,26.8,25.0,1.0,31.4,27.0,26.0,1.0,31.4,27.0,26.0
2023-06-01 09:40:00,28.7,37.9,27.5,31.75,27.1,27.1,[27.1],1.0,37.9,27.0,24.0,1.0,27.5,26.1,25.0,1.0,30.8,25.9,26.0,1.0,30.8,25.0,26.0
2023-06-01 09:45:00,28.6,37.9,27.5,31.700000000000003,27.3,27.3,[27.3],1.0,37.9,27.0,24.0,1.0,27.5,26.7,25.0,1.0,30.7,26.6,26.0,1.0,30.7,26.0,26.0
2023-06-01 09:50:00,28.1,37.7,27.6,31.675000000000004,27.5,27.5,[27.5],1.0,37.7,28.0,24.0,1.0,27.6,27.3,25.0,1.0,30.7,27.0,26.0,1.0,30.7,27.0,26.0
2023-06-01 09:55:00,28.8,37.6,27.6,31.65,27.1,27.1,[27.1],1.0,37.6,27.0,24.0,1.0,27.6,26.1,25.0,1.0,30.7,26.0,26.0,1.0,30.7,26.0,26.0
2023-06-01 10:00:00,29.0,37.7,27.2,31.475,27.2,27.2,[27.2],1.0,37.7,27.0,24.0,1.0,27.2,26.7,25.0,1.0,30.5,26.6,26.0,1.0,30.5,26.0,26.0
2023-06-01 10:05:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:10:00,28.6,37.7,27.7,31.6,27.6,27.6,[27.6],1.0,37.7,28.0,25.0,1.0,27.7,27.4,26.0,1.0,30.5,27.1,27.0,1.0,30.5,27.0,27.0
2023-06-01 10:15:00,28.4,37.7,27.9,31.85,27.6,27.6,[27.6],1.0,37.7,28.0,25.0,1.0,27.9,27.4,26.0,1.0,30.9,27.2,27.0,1.0,30.9,27.0,27.0
2023-06-01 10:20:00,28.7,37.7,28.0,31.975,27.7,27.7,[27.7],1.0,37.7,27.0,25.0,1.0,28.0,27.4,26.0,1.0,31.1,27.2,27.0,1.0,31.1,27.0,27.0
2023-06-01 10:25:00,28.9,37.7,28.0,32.075,27.7,27.7,[27.7],1.0,37.7,28.0,25.0,1.0,28.0,27.4,26.0,1.0,31.3,27.2,27.0,1.0,31.3,27.0,27.0
2023-06-01 10:30:00,28.4,37.7,28.1,32.1,27.8,27.8,[27.8],1.0,37.7,28.0,25.0,1.0,28.1,27.4,26.0,1.0,31.3,27.3,27.0,1.0,31.3,27.0,27.0
2023-06-01 10:35:00,28.3,37.7,28.1,32.150000000000006,27.7,27.7,[27.7],1.0,37.7,28.0,24.0,1.0,28.1,26.8,25.0,1.0,31.4,27.1,26.0,1.0,31.4,27.0,25.0
2023-06-01 10:40:00,29.0,37.9,27.6,31.775,27.1,27.1,[27.1],1.0,37.9,27.0,24.0,1.0,27.6,25.8,25.0,1.0,30.8,25.9,26.0,1.0,30.8,25.0,25.0
2023-06-01 10:45:00,29.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 10:50:00,28.8,37.9,26.7,31.1,26.6,26.6,[26.6],1.0,37.9,27.0,24.0,1.0,26.7,25.5,25.0,1.0,29.9,25.4,26.0,1.0,29.9,25.0,25.0
2023-06-01 10:55:00,28.6,37.9,26.4,30.875,26.5,26.5,[26.5],1.0,37.9,27.0,24.0,1.0,26.4,25.5,25.0,1.0,29.6,25.2,26.0,1.0,29.6,25.0,25.0
2023-06-01 11:00:00,29.2,38.2,26.1,30.725,26.4,26.4,[26.4],1.0,38.2,26.0,24.0,1.0,26.1,25.2,25.0,1.0,29.3,25.1,26.0,1.0,29.3,25.0,25.0
2023-06-01 11:05:00,28.6,38.0,26.1,30.625,26.5,26.5,[26.5],1.0,38.0,27.0,25.0,1.0,26.1,26.1,26.0,1.0,29.2,25.7,27.0,1.0,29.2,25.0,26.0
2023-06-01 11:10:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:15:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:20:00,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 11:25:00,29.1,37.6,27.5,31.525,27.4,27.4,[27.4],1.0,37.6,27.0,25.0,1.0,27.5,27.0,26.0,1.0,30.5,26.8,27.0,1.0,30.5,26.0,26.0
2023-06-01 11:30:00,28.4,37.6,27.5,31.725,27.5,27.5,[27.5],1.0,37.6,28.0,25.0,1.0,27.5,27.3,26.0,1.0,30.9,27.0,27.0,1.0,30.9,27.0,26.0
2023-06-01 11:35:00,28.9,37.8,27.5,31.725,27.1,27.1,[27.1],1.0,37.8,27.0,26.0,1.0,27.5,26.1,27.0,1.0,30.8,26.0,28.0,1.0,30.8,25.0,27.0
2023-06-01 11:40:00,28.9,37.7,27.3,31.55,27.2,27.2,[27.2],1.0,37.7,27.0,26.0,1.0,27.3,26.7,27.0,1.0,30.6,26.6,28.0,1.0,30.6,26.0,27.0
2023-06-01 11:45:00,29.1,37.6,27.5,31.575,27.4,27.4,[27.4],1.0,37.6,27.0,26.0,1.0,27.5,27.0,27.0,1.0,30.6,26.8,28.0,1.0,30.6,26.0,27.0
2023-06-01 11:50:00,29.3,37.6,27.5,31.725,27.5,27.5,[27.5],1.0,37.6,27.0,26.0,1.0,27.5,27.0,27.0,1.0,30.9,26.9,28.0,1.0,30.9,26.0,27.0
2023-06-01 11:55:00,29.2,37.6,27.8,31.800000000000004,27.6,27.6,[27.6],1.0,37.6,28.0,26.0,1.0,27.8,27.4,27.0,1.0,30.9,27.1,28.0,1.0,30.9,27.0,27.0
2023-06-01 12:00:00,28.9,37.7,27.9,32.05,27.6,27.6,[27.6],1.0,37.7,27.0,26.0,1.0,27.9,27.4,27.0,1.0,31.3,27.1,28.0,1.0,31.3,27.0,27.0
2023-06-01 12:05:00,29.1,37.6,28.0,32.05,27.6,27.6,[27.6],1.0,37.6,28.0,27.0,1.0,28.0,27.4,28.0,1.0,31.3,27.1,29.0,1.0,31.3,27.0,28.0
2023-06-01 12:10:00,29.5,37.6,28.1,32.125,27.7,27.7,[27.7],1.0,37.6,27.0,27.0,1.0,28.1,27.4,28.0,1.0,31.4,27.1,29.0,1.0,31.4,27.0,28.0
2023-06-01 12:15:00,29.6,37.6,28.1,32.125,27.7,27.7,[27.7],1.0,37.6,28.0,27.0,1.0,28.1,27.4,28.0,1.0,31.4,27.2,29.0,1.0,31.4,27.0,28.0
2023-06-01 12:20:00,28.9,37.6,28.1,32.175,27.8,27.8,[27.8],1.0,37.6,28.0,27.0,1.0,28.1,27.7,28.0,1.0,31.5,27.3,29.0,1.0,31.5,27.0,28.0
2023-06-01 12:25:00,29.3,37.6,28.2,32.25,27.8,27.8,[27.8],1.0,37.6,28.0,27.0,1.0,28.2,27.7,28.0,1.0,31.6,27.3,29.0,1.0,31.6,27.0,28.0
2023-06-01 12:30:00,29.7,37.7,28.2,32.275,27.8,27.8,[27.8],1.0,37.7,28.0,27.0,1.0,28.2,27.7,28.0,1.0,31.6,27.4,29.0,1.0,31.6,27.0,28.0
2023-06-01 12:35:00,30.4,37.7,28.3,32.3,27.8,27.8,[27.8],1.0,37.7,28.0,26.0,1.0,28.3,27.7,27.0,1.0,31.6,27.4,28.0,1.0,31.6,27.0,27.0
2023-06-01 12:40:00,30.4,37.7,28.3,32.3,27.8,27.8,[27.8],1.0,37.7,28.0,26.0,1.0,28.3,27.7,27.0,1.0,31.6,27.4,28.0,1.0,31.6,27.0,27.0
2023-06-01 12:45:00,30.5,37.6,28.3,32.275,27.8,27.8,[27.8],1.0,37.6,27.0,26.0,1.0,28.3,27.7,27.0,1.0,31.6,27.3,28.0,1.0,31.6,27.0,27.0
2023-06-01 12:50:00,30.1,37.6,28.3,32.275,27.8,27.8,[27.8],1.0,37.6,28.0,26.0,1.0,28.3,27.7,27.0,1.0,31.6,27.5,28.0,1.0,31.6,27.0,27.0
2023-06-01 12:55:00,29.9,37.7,28.4,32.375,27.9,27.9,[27.9],1.0,37.7,28.0,26.0,1.0,28.4,27.7,27.0,1.0,31.7,27.6,28.0,1.0,31.7,27.0,27.0
2023-06-01 13:00:00,29.8,37.9,28.4,32.425,27.9,27.9,[27.9],1.0,37.9,28.0,26.0,1.0,28.4,27.7,27.0,1.0,31.7,27.5,28.0,1.0,31.7,27.0,27.0
2023-06-01 13:05:00,30.5,37.9,28.4,32.425,27.8,27.8,[27.8],1.0,37.9,27.0,25.0,1.0,28.4,26.8,26.0,1.0,31.7,27.1,26.0,1.0,31.7,26.0,26.0
2023-06-01 13:10:00,30.7,38.0,27.8,32.3,27.3,27.3,[27.3],1.0,38.0,27.0,25.0,1.0,27.8,26.1,26.0,1.0,31.7,26.1,26.0,1.0,31.7,25.0,26.0
2023-06-01 13:15:00,30.5,38.0,27.5,31.825000000000003,27.4,27.4,[27.4],1.0,38.0,27.0,25.0,1.0,27.5,27.0,26.0,1.0,30.9,26.7,26.0,1.0,30.9,26.0,26.0
2023-06-01 13:20:00,29.8,37.9,27.7,31.85,27.5,27.5,[27.5],1.0,37.9,28.0,25.0,1.0,27.7,26.8,26.0,1.0,30.9,26.9,26.0,1.0,30.9,27.0,26.0
2023-06-01 13:25:00,30.2,38.1,27.7,31.75,27.0,27.0,[27.0],1.0,38.1,27.0,25.0,1.0,27.7,25.8,26.0,1.0,30.6,25.9,26.0,1.0,30.6,25.0,26.0
2023-06-01 13:30:00,30.5,38.1,27.2,31.575,27.2,27.2,[27.2],1.0,38.1,27.0,25.0,1.0,27.2,26.7,26.0,1.0,30.5,26.6,26.0,1.0,30.5,26.0,26.0
2023-06-01 13:35:00,30.3,37.8,27.4,31.65,27.4,27.4,[27.4],1.0,37.8,27.0,26.0,1.0,27.4,27.0,27.0,1.0,30.7,26.9,27.0,1.0,30.7,26.0,27.0
2023-06-01 13:40:00,29.6,37.7,27.6,31.77500000000001,27.6,27.6,[27.6],1.0,37.7,28.0,26.0,1.0,27.6,27.4,27.0,1.0,30.9,27.1,27.0,1.0,30.9,27.0,27.0
2023-06-01 13:45:00,29.3,37.7,27.6,31.875,27.7,27.7,[27.7],1.0,37.7,28.0,26.0,1.0,27.6,27.4,27.0,1.0,31.1,27.3,27.0,1.0,31.1,27.0,27.0
2023-06-01 13:50:00,29.4,37.7,28.0,32.075,27.7,27.7,[27.7],1.0,37.7,27.0,26.0,1.0,28.0,27.4,27.0,1.0,31.3,27.3,27.0,1.0,31.3,27.0,27.0
2023-06-01 13:55:00,29.6,37.7,28.1,32.150000000000006,27.8,27.8,[27.8],1.0,37.7,27.0,26.0,1.0,28.1,27.4,27.0,1.0,31.4,27.3,27.0,1.0,31.4,27.0,27.0
2023-06-01 14:00:00,28.9,37.6,28.2,32.2,27.8,27.8,[27.8],1.0,37.6,28.0,26.0,1.0,28.2,27.4,27.0,1.0,31.5,27.3,27.0,1.0,31.5,27.0,27.0
2023-06-01 14:05:00,28.9,37.7,28.2,32.225,27.6,27.6,[27.6],1.0,37.7,28.0,25.0,1.0,28.2,26.8,26.0,1.0,31.5,26.9,26.0,1.0,31.5,26.0,26.0
2023-06-01 14:10:00,29.7,37.7,27.8,31.925,27.2,27.2,[27.2],1.0,37.7,27.0,25.0,1.0,27.8,26.1,26.0,1.0,31.1,26.2,26.0,1.0,31.1,26.0,26.0
2023-06-01 14:15:00,29.8,38.0,27.8,31.8,27.2,27.2,[27.2],1.0,38.0,27.0,25.0,1.0,27.8,26.7,26.0,1.0,30.7,26.5,26.0,1.0,30.7,26.0,26.0
2023-06-01 14:20:00,29.6,37.9,27.4,31.725,27.4,27.4,[27.4],1.0,37.9,27.0,25.0,1.0,27.4,27.0,26.0,1.0,30.8,26.9,26.0,1.0,30.8,26.0,26.0
2023-06-01 14:25:00,29.0,37.9,27.6,31.825000000000003,27.5,27.5,[27.5],1.0,37.9,28.0,25.0,1.0,27.6,27.0,26.0,1.0,30.9,26.7,26.0,1.0,30.9,26.0,26.0
2023-06-01 14:30:00,29.5,38.1,27.2,31.575,27.0,27.0,[27.0],1.0,38.1,27.0,25.0,1.0,27.2,25.8,26.0,1.0,30.5,25.8,26.0,1.0,30.5,25.0,26.0
2023-06-01 14:35:00,29.8,38.0,27.2,31.5,27.2,27.2,[27.2],1.0,38.0,27.0,26.0,1.0,27.2,26.7,27.0,1.0,30.4,26.6,27.0,1.0,30.4,26.0,27.0
2023-06-01 14:40:00,29.3,37.7,27.4,31.575,27.4,27.4,[27.4],1.0,37.7,27.0,26.0,1.0,27.4,27.0,27.0,1.0,30.6,26.9,27.0,1.0,30.6,26.0,27.0
